\fixlen = T
\RowsRetrieved = 1269
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1                146.69358      -51.102499999999999    12514r        4r                      230                        2                        5       70.529490063440903                   999999       49.779307000000003         1576975772.44801 2019-12-22 00:49:32.448           12514r230-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12514r        4r                      231                        2                        5       71.063340067570394                   999999       49.140942000000003       1576975783.4520099 2019-12-22 00:49:43.452           12514r231-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12518r        8r                      231                        2                        5       71.374524850363201                   999999       34.884774999999998           1576987082.506 2019-12-22 03:58:02.506           12518r231-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12524r        4r                      206                        2                        5       72.247510121053296                   999999       19.931146999999999         1577004036.57899 2019-12-22 08:40:36.579           12524r206-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12526r        6r                      230                        2                       10       72.072566894756704                   999999       19.748004999999999         1577009680.59899 2019-12-22 10:14:40.599           12526r230-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12526r        6r                      231                        2                       10       72.564063732803106                   999999       20.516729000000002       1577009691.6029999 2019-12-22 10:14:51.603           12526r231-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12530r        0r                      150                        2                        5       72.806650196373795                   999999       27.197192999999999       1577020946.6470001 2019-12-22 13:22:26.647           12530r150-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12532r        2r                      206                        2                       10       73.487525708150002                   999999       36.556035999999999           1577026645.684 2019-12-22 14:57:25.684           12532r206-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12534r        4r                      230                        2                       10       73.332855621296105                   999999       43.791158000000003           1577032289.704 2019-12-22 16:31:29.704           12534r230-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12536r        6r                      206                        2                        5       73.894910322204893                   999999       50.195182000000003         1577037944.73299 2019-12-22 18:05:44.733           12536r206-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12538r        8r                      231                        2                        5       74.199899793324605                   999999       54.872596000000001       1577043599.7610199 2019-12-22 19:39:59.761           12538r231-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12540r        0r                      206                        2                        5         74.3246608569156                   999999       56.727246999999998       1577049243.7899899 2019-12-22 21:14:03.790           12540r206-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12540r        0r                      207                        2                        5       74.758900488825205                   999999       56.038089999999997         1577049254.79001 2019-12-22 21:14:14.790           12540r207-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12542r        2r                      231                        2                        5       74.627274486000204                   999999       55.513325000000002       1577054898.8139999 2019-12-22 22:48:18.814           12542r231-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12544r        4r                      206                        2                        5       75.197887963568704                   999999       50.942700000000002         1577060553.84198 2019-12-23 00:22:33.842           12544r206-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12546r        6r                      230                        2                       10       75.073432971321907                   999999       44.436877000000003       1577066197.8710001 2019-12-23 01:56:37.871           12546r230-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12546r        6r                      231                        2                        5       75.487888909272201                   999999       44.128497000000003       1577066208.8710201 2019-12-23 01:56:48.871           12546r231-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12550r        0r                      160                        2                       10       75.839703736193201                   999999                29.734575         1577077463.91099 2019-12-23 05:04:23.911           12550r160-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12552r        2r                      206                        2                        5       76.523253578503102                   999999                25.048676         1577083162.94401 2019-12-23 06:39:22.944           12552r206-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12554r        4r                      230                        2                        5       76.425961988482499                   999999       20.995477999999999       1577088806.9720199 2019-12-23 08:13:26.972           12554r230-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12556r        6r                      206                        2                        5       77.013335234533798                   999999                20.093149         1577094462.00001 2019-12-23 09:47:42.000           12556r206-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12560r        0r                      180                        2                        5       77.470083099582297                   999999                25.009162       1577105717.0399799 2019-12-23 12:55:17.040           12560r180-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12560r        0r                      181                        2                        5       77.822976923201395                   999999       25.631426000000001       1577105728.0449901 2019-12-23 12:55:28.045           12560r181-w2-int-1b.fits 
                        1                146.69358      -51.102499999999999    12564r        4r                      206                        2                        5       78.392214997310205                   999999       41.865811000000001         1577117071.10602 2019-12-23 16:04:31.106           12564r206-w2-int-1b.fits 
