\fixlen = T
\RowsRetrieved = 1637
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       351.44375000000002       74.294169999999994    89883a        3a                      240                        2                       10       88.231751068842101                   999999       91.011531000000005       1516400662.2950101 2018-01-19 22:24:22.295           89883a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89883a        3a                      241                        2                       10       88.339434268241405                   999999       91.517628000000002       1516400673.2999799 2018-01-19 22:24:33.300           89883a241-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89887a        7a                      240                        2                       10       87.730337181064797                   999999       97.545034999999999         1516411972.37098 2018-01-20 01:32:52.371           89887a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89887a        7a                      241                        2                       10       87.854463556057894                   999999       98.168429000000003         1516411983.37499 2018-01-20 01:33:03.375           89887a241-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89891a        1a                      175                        2                        5       87.337007527889995                   999999               103.633982       1516423249.4419799 2018-01-20 04:40:49.442           89891a175-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89893a        3a                      215                        2                       10       86.780583829867496                   999999       104.81717399999999       1516428937.4849999 2018-01-20 06:15:37.485           89893a215-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89893a        3a                      216                        2                       10           86.93325954238                   999999               104.278525       1516428948.4890001 2018-01-20 06:15:48.489           89893a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89895a        5a                      239                        2                       10       86.725842203859699                   999999               103.354361       1516434592.5220001 2018-01-20 07:49:52.522           89895a239-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89895a        5a                      240                        2                       10       86.881877258014399                   999999       102.63700799999999         1516434603.52701 2018-01-20 07:50:03.527           89895a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89897a        7a                      216                        2                       10       86.447701972873801                   999999       99.866269000000003       1516440258.5599799 2018-01-20 09:24:18.560           89897a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89899a        9a                      240                        2                       10       86.394417471377906                   999999       96.697308000000007         1516445913.59799 2018-01-20 10:58:33.598           89899a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89901a        1a                      216                        2                       10       85.959277989347697                   999999       93.187809999999999       1516451568.6400199 2018-01-20 12:32:48.640           89901a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89903a        3a                      240                        2                       10       85.909593982328303                   999999       90.181655000000006       1516457223.6779799 2018-01-20 14:07:03.678           89903a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89905a        5a                      216                        2                       10       85.471361316412995                   999999                88.179046         1516462878.72001 2018-01-20 15:41:18.720           89905a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89907a        7a                      240                        2                       10       85.419341504422704                   999999       87.382739999999998       1516468533.7580099 2018-01-20 17:15:33.758           89907a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89911a        1a                      240                        2                       10       84.932046378819706                   999999       88.989200999999994       1516479843.8369999 2018-01-20 20:24:03.837           89911a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89913a        3a                      216                        2                       10       84.498212827495706                   999999       90.904894999999996       1516485498.8789899 2018-01-20 21:58:18.879           89913a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89915a        5a                      240                        2                       10       84.446827261158006                   999999       93.581822000000003       1516491153.9170001 2018-01-20 23:32:33.917           89915a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89917a        7a                      216                        2                       10       84.013870078902201                   999999       97.066867000000002       1516496808.9589801 2018-01-21 01:06:48.959           89917a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89923a        3a                      240                        2                       10       83.473037131494806                   999999               104.409858           1516513774.073 2018-01-21 05:49:34.073           89923a240-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89925a        5a                      216                        2                       10       83.046050121759507                   999999               103.342225       1516519429.1099999 2018-01-21 07:23:49.110           89925a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89929a        9a                      216                        2                       10       82.564721308950396                   999999       97.568785000000005         1516530739.18999 2018-01-21 10:32:19.190           89929a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    89933a        3a                      216                        2                       10       82.086116095059396                   999999       90.992795000000001           1516542049.266 2018-01-21 13:40:49.266           89933a216-w2-int-1b.fits 
                        1       351.44375000000002       74.294169999999994    90085a        5a                      220                        2                       10       70.443543104043599                   999999       92.889567999999997           1516971811.289 2018-01-26 13:03:31.289           90085a220-w2-int-1b.fits 
