\fixlen = T
\RowsRetrieved = 1216
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1                122.38575      -36.088889999999999    98878a        8a                      225                        2                       10         111.306912570599                   999999                14.041575       1541829768.8179901 2018-11-10 06:02:48.818           98878a225-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98882a        2a                      224                        2                       10         112.229482154042                   999999      0.70491700000000002           1541841067.869 2018-11-10 09:11:07.869           98882a224-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98882a        2a                      225                        2                       10         111.927493291394                   999999                 1.379038       1541841078.8729999 2018-11-10 09:11:18.873           98882a225-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98886a        6a                      179                        2                       10       112.91276537867699                   999999       6.3368000000000002         1541852333.91101 2018-11-10 12:18:53.911           98886a179-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98886a        6a                      180                        2                        5       112.59532674539901                   999999       6.9223780000000001         1541852344.91501 2018-11-10 12:19:04.915           98886a180-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98888a        8a                      200                        2                        5         113.406593755156                   999999                22.470302         1541858032.94701 2018-11-10 13:53:52.947           98888a200-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98890a        0a                      224                        2                        5            113.436763875                   999999       37.311706000000001         1541863687.97101 2018-11-10 15:28:07.971           98890a224-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98892a        2a                      200                        2                       10         113.983974926315                   999999       51.341107000000001         1541869342.99401 2018-11-10 17:02:22.994           98892a200-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98894a        4a                      225                        2                        5         114.005631400317                   999999                63.446939       1541874998.0260201 2018-11-10 18:36:38.026           98894a225-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98896a        6a                      200                        2                       10         114.542240902141                   999999       71.999762000000004       1541880653.0539999 2018-11-10 20:10:53.054           98896a200-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98898a        8a                      224                        2                       10         114.913210956477                   999999       77.377385000000004       1541886297.0810101 2018-11-10 21:44:57.081           98898a224-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98898a        8a                      225                        2                       10       114.55019921848699                   999999       76.642658999999995       1541886308.0809901 2018-11-10 21:45:08.081           98898a225-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98900a        0a                      199                        2                       10         115.449033217626                   999999       69.252741999999998         1541891952.10501 2018-11-10 23:19:12.105           98900a199-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98900a        0a                      200                        2                        5         115.074097031471                   999999       68.849805000000003         1541891963.10499 2018-11-10 23:19:23.105           98900a200-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98902a        2a                      224                        2                       10         115.451949225405                   999999       54.536476999999998         1541897607.13199 2018-11-11 00:53:27.132           98902a224-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98904a        4a                      199                        2                       10         115.971458761374                   999999       39.966290000000001       1541903262.1600201 2018-11-11 02:27:42.160           98904a199-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98906a        6a                      224                        2                       10           115.9636993261                   999999       27.717922999999999         1541908917.23701 2018-11-11 04:01:57.237           98906a224-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98908a        8a                      200                        2                       10       116.46831936920699                   999999       17.062214999999998         1541914572.26001 2018-11-11 05:36:12.260           98908a200-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98910a        0a                      225                        2                        5       116.45167314086299                   999999       8.9845500000000005       1541920227.2879901 2018-11-11 07:10:27.288           98910a225-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98912a        2a                      200                        2                       10         116.942572637651                   999999       2.7016849999999999         1541925882.31598 2018-11-11 08:44:42.316           98912a200-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98916a        6a                      187                        2                        5         117.433756902466                   999999                 3.896433         1541937148.35799 2018-11-11 11:52:28.358           98916a187-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98920a        0a                      199                        2                       10         118.263738266579                   999999       33.189616000000001       1541948491.4219899 2018-11-11 15:01:31.422           98920a199-w2-int-1b.fits 
                        1                122.38575      -36.088889999999999    98924a        4a                      200                        2                       10         118.677662026818                   999999       60.459873000000002       1541959801.4730201 2018-11-11 18:10:01.473           98924a200-w2-int-1b.fits 
