\fixlen = T
\RowsRetrieved = 1392
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       196.90416999999999      -77.002499999999998    51890b        0b                       54                        2                       10       99.063999999999993                   999999       48.405999999999999         1408798083.41502 2014-08-23 12:48:03.415           51890b054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51894a        4a                       54                        2                       10       98.415000000000006                   999999       44.625999999999998         1408809448.48699 2014-08-23 15:57:28.487           51894a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51898a        8a                       54                        2                       10       97.771000000000001                   999999       36.811999999999998       1408820813.5620201 2014-08-23 19:06:53.562           51898a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51902a        2a                       54                        2                       10       97.126999999999995                   999999       29.565999999999999       1408832178.6370001 2014-08-23 22:16:18.637           51902a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51905a        5a                       30                        2                       10       96.721000000000004                   999999                   27.599           1408837866.677 2014-08-23 23:51:06.677           51905a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51906a        6a                       54                        2                       10       96.484999999999999                   999999                   28.349       1408843543.7119901 2014-08-24 01:25:43.712           51906a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51910a        0a                       53                        2                       10       95.844999999999999                   999999       33.738999999999997           1408854908.783 2014-08-24 04:35:08.783           51910a053-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51910a        0a                       54                        2                        5       96.063999999999993                   999999       33.957000000000001       1408854919.7880099 2014-08-24 04:35:19.788           51910a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51913a        3a                       30                        2                       10       95.426000000000002                   999999       37.764000000000003       1408860596.8229899 2014-08-24 06:09:56.823           51913a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51914a        4a                       54                        2                        5       95.412999999999997                   999999                   42.177         1408866284.85901 2014-08-24 07:44:44.859           51914a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51917a        7a                       30                        2                       10       94.781999999999996                   999999       45.436999999999998         1408871961.89798 2014-08-24 09:19:21.898           51917a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51921a        1a                       30                        2                       10       94.141000000000005                   999999       48.127000000000002       1408883326.9689901 2014-08-24 12:28:46.969           51921a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51922a        2a                       54                        2                       10       94.117999999999995                   999999       47.438000000000002       1408889015.0050001 2014-08-24 14:03:35.005           51922a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51925a        5a                       29                        2                       10       93.501999999999995                   999999       45.216000000000001       1408894692.0409999 2014-08-24 15:38:12.041           51925a029-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51925a        5a                       30                        2                       10       93.665000000000006                   999999       45.228000000000002       1408894703.0410199 2014-08-24 15:38:23.041           51925a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51926a        6a                       54                        2                       10       93.475999999999999                   999999       41.787999999999997       1408900380.0799899 2014-08-24 17:13:00.080           51926a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51929a        9a                       30                        2                       10       93.016000000000005                   999999       37.396000000000001       1408906068.1199901 2014-08-24 18:47:48.120           51929a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51930a        0a                       54                        2                       10       92.837000000000003                   999999       34.008000000000003         1408911745.15502 2014-08-24 20:22:25.155           51930a054-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51933a        3a                       30                        2                       10                   92.372                   999999       30.175999999999998         1408917433.19502 2014-08-24 21:57:13.195           51933a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51934a        4a                       53                        2                       10       92.200999999999993                   999999                   28.224       1408923110.2349999 2014-08-24 23:31:50.235           51934a053-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51937a        7a                       30                        2                       10       91.751999999999995                   999999                   27.991       1408928798.2749901 2014-08-25 01:06:38.275           51937a030-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    51945a        5a                       30                        2                       10       90.477999999999994                   999999       40.880000000000003       1408951528.4130199 2014-08-25 07:25:28.413           51945a030-w2-int-1b.fits 
