\fixlen = T
\RowsRetrieved = 1392
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       196.90416999999999      -77.002499999999998    08215r        5r                       43                        2                        5       90.371026873259794                   999999       44.878793000000002         1564825282.52301 2019-08-03 09:41:22.523           08215r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08223r        3r                       42                        2                       10       88.903472029275505                   999999       47.436939000000002         1564847880.57798 2019-08-03 15:58:00.578           08223r042-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08223r        3r                       44                        2                        5       88.745536084275201                   999999       47.685355000000001       1564847891.5780001 2019-08-03 15:58:11.578           08223r044-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08225r        5r                       19                        2                       10       88.257813573124594                   999999       44.280036000000003       1564853535.5910001 2019-08-03 17:32:15.591           08225r019-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08227r        7r                       43                        2                        5       88.019162582528494                   999999       39.497272000000002       1564859190.6080101 2019-08-03 19:06:30.608           08227r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08229r        9r                       19                        2                        5       87.364525741181694                   999999       35.027616000000002       1564864845.6240001 2019-08-03 20:40:45.624           08229r019-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08231r        1r                       43                        2                       10       87.310619948092906                   999999       31.689630000000001       1564870489.6370001 2019-08-03 22:14:49.637           08231r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08233r        3r                       19                        2                       10         86.6630860529567                   999999       28.036992000000001         1564876144.65799 2019-08-03 23:49:04.658           08233r019-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08235r        5r                       43                        2                        5       86.407925345948996                   999999       26.394017999999999       1564881799.6749899 2019-08-04 01:23:19.675           08235r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08241r        1r                       19                        2                       10       85.069053056163298                   999999       34.170707999999998       1564898753.7209899 2019-08-04 06:05:53.721           08241r019-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08243r        3r                       43                        2                        5       84.802920412646102                   999999       38.881798000000003         1564904408.78302 2019-08-04 07:40:08.783           08243r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08245r        5r                       18                        2                        5       84.409969004242299                   999999       43.027042999999999       1564910052.7950101 2019-08-04 09:14:12.795           08245r018-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08245r        5r                       20                        2                        5       84.145101541653503                   999999       43.715330999999999       1564910063.7949901 2019-08-04 09:14:23.795           08245r020-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08247r        7r                       43                        2                        5       84.139608034002904                   999999       47.154660999999997       1564915707.8120201 2019-08-04 10:48:27.812           08247r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08251r        1r                       43                        2                       10       83.498420334327605                   999999                49.198819         1564927006.84202 2019-08-04 13:56:46.842           08251r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08251r        1r                       44                        2                        5       83.210279467482906                   999999       49.551654999999997           1564927017.842 2019-08-04 13:56:57.842           08251r044-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08253r        3r                       19                        2                       10       82.853824029952193                   999999       48.056232000000001       1564932661.8539901 2019-08-04 15:31:01.854           08253r019-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08255r        5r                       43                        2                        5       82.571908089635897                   999999       45.509233999999999         1564938316.87502 2019-08-04 17:05:16.875           08255r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08257r        7r                       19                        2                        5       81.922698492300398                   999999       40.809094999999999       1564943971.8919799 2019-08-04 18:39:31.892           08257r019-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08259r        9r                       43                        2                       10       81.959050562033894                   999999       36.632967999999998       1564949615.9049799 2019-08-04 20:13:35.905           08259r043-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08261r        1r                       19                        2                        5       81.314994597395597                   999999       32.461660999999999         1564955270.92098 2019-08-04 21:47:50.921           08261r019-w2-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    08265r        5r                       18                        2                       10       80.732420408791299                   999999       27.137627999999999       1564966569.9550099 2019-08-05 00:56:09.955           08265r018-w2-int-1b.fits 
