\fixlen = T
\RowsRetrieved = 1295
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       180.40458000000001      -65.148330000000001    45737b        7b                      238                        2                        5                  112.102                   999999       36.546999999999997       1391305526.4300201 2014-02-02 01:45:26.430           45737b238-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45741b        1b                      239                        2                       10                   112.77                   999999                   24.317         1391316913.50702 2014-02-02 04:55:13.507           45741b239-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45745b        5b                      238                        2                       10                   113.75                   999999       19.251000000000001           1391328289.585 2014-02-02 08:04:49.585           45745b238-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45745b        5b                      239                        2                       10       113.40300000000001                   999999       20.004000000000001         1391328300.58499 2014-02-02 08:05:00.585           45745b239-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45752a        2a                      213                        2                       10       115.05800000000001                   999999                   35.012       1391345364.6949999 2014-02-02 12:49:24.695           45752a213-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45752a        2a                      214                        2                       10                  114.679                   999999                   35.369       1391345375.6990099 2014-02-02 12:49:35.699           45752a214-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45753b        3b                      239                        2                       10                  114.953                   999999       42.658999999999999       1391351063.7309999 2014-02-02 14:24:23.731           45753b239-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45756a        6a                      214                        2                        5                  115.625                   999999       49.286999999999999       1391356751.7679801 2014-02-02 15:59:11.768           45756a214-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45757b        7b                      238                        2                        5       115.90000000000001                   999999                    54.57         1391362439.80001 2014-02-02 17:33:59.800           45757b238-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45757b        7b                      239                        2                       10                  115.499                   999999                   54.183       1391362450.8010001 2014-02-02 17:34:10.801           45757b239-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45760a        0a                      214                        2                        5       116.15600000000001                   999999       56.296999999999997       1391368138.8410001 2014-02-02 19:08:58.841           45760a214-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45761b        1b                      238                        2                       10       116.42700000000001                   999999       55.863999999999997         1391373826.87798 2014-02-02 20:43:46.878           45761b238-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45764a        4a                      213                        2                        5                  117.081                   999999       52.027999999999999           1391379514.915 2014-02-02 22:18:34.915           45764a213-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45764a        4a                      214                        2                        5       116.65000000000001                   999999       51.569000000000003       1391379525.9190099 2014-02-02 22:18:45.919           45764a214-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45765b        5b                      239                        2                        5                  116.917                   999999       45.238999999999997       1391385213.9549799 2014-02-02 23:53:33.955           45765b239-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45768a        8a                      214                        2                        5                  117.503                   999999       37.947000000000003       1391390890.9919801 2014-02-03 01:28:10.992           45768a214-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45770a        0a                      147                        2                        5                  117.762                   999999       30.623000000000001           1391396579.029 2014-02-03 03:02:59.029           45770a147-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45772a        2a                      214                        2                        5                  117.925                   999999       24.937999999999999         1391402278.06898 2014-02-03 04:37:58.069           45772a214-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45773b        3b                      239                        2                        5                  118.182                   999999       20.981999999999999       1391407966.1059999 2014-02-03 06:12:46.106           45773b239-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45776a        6a                      213                        2                        5                  118.788                   999999       18.861000000000001       1391413654.1429801 2014-02-03 07:47:34.143           45776a213-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45777b        7b                      239                        2                        5                  118.559                   999999       21.710000000000001       1391419353.1830001 2014-02-03 09:22:33.183           45777b239-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45780a        0a                      148                        2                       10                  119.149                   999999       26.286000000000001         1391425041.21999 2014-02-03 10:57:21.220           45780a148-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45784a        4a                      213                        2                        5                  119.979                   999999       41.155999999999999           1391436417.289 2014-02-03 14:06:57.289           45784a213-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45784a        4a                      214                        2                       10                  119.468                   999999       41.286000000000001       1391436428.2890201 2014-02-03 14:07:08.289           45784a214-w2-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    45788a        8a                      214                        2                       10                   120.28                   999999       53.930999999999997       1391447804.3670101 2014-02-03 17:16:44.367           45788a214-w2-int-1b.fits 
