\fixlen = T
\RowsRetrieved = 1014
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1                 12.35125                 50.74333    12855r        5r                      122                        2                       10       57.113860955793299                   999999       91.013228999999995         1577939053.14101 2020-01-02 04:24:13.141           12855r122-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12859r        9r                      204                        2                       10       56.350896083600297                   999999       116.74353600000001       1577950396.2030001 2020-01-02 07:33:16.203           12859r204-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12863r        3r                      203                        2                       10       55.479519697765298                   999999               117.262743            1577961695.26 2020-01-02 10:41:35.260           12863r203-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12867r        7r                      203                        2                       10       54.619104188412003                   999999       95.398146999999994       1577972994.3209801 2020-01-02 13:49:54.321           12867r203-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12867r        7r                      204                        2                        5       55.168061745113803                   999999       95.650768999999997       1577973005.3210001 2020-01-02 13:50:05.321           12867r204-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12869r        9r                      179                        2                       10       54.247926658917599                   999999       87.878686999999999           1577978649.348 2020-01-02 15:24:09.348           12869r179-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12871r        1r                      203                        2                       10       54.328352042967197                   999999       79.347637000000006           1577984304.378 2020-01-02 16:58:24.378           12871r203-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12873r        3r                      178                        2                        5       53.414698627603997                   999999       69.996622000000002           1577989948.405 2020-01-02 18:32:28.405           12873r178-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12873r        3r                      180                        2                       10       53.984464161215897                   999999       70.457549999999998       1577989959.4090099 2020-01-02 18:32:39.409           12873r180-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12875r        5r                      203                        2                       10       53.505664485485497                   999999       64.946607999999998       1577995603.4389801 2020-01-02 20:06:43.439           12875r203-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12877r        7r                      179                        2                       10       53.173762370368202                   999999       64.970533000000003       1578001258.4660101 2020-01-02 21:40:58.466           12877r179-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12879r        9r                      203                        2                       10       52.684476320653999                   999999       65.584417000000002         1578006902.49598 2020-01-02 23:15:02.496           12879r203-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12879r        9r                      204                        2                       10         53.2676401222705                   999999       66.096986000000001         1578006913.49701 2020-01-02 23:15:13.497           12879r204-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12881r        1r                      179                        2                       10       52.375801425645797                   999999       70.427666000000002       1578012557.5269899 2020-01-03 00:49:17.527           12881r179-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12889r        9r                      179                        2                       10       51.437068754396797                   999999                113.36624         1578035166.64499 2020-01-03 07:06:06.645           12889r179-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12893r        3r                      179                        2                       10       50.694922722266803                   999999               120.823116         1578046465.69801 2020-01-03 10:14:25.698           12893r179-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12959r        9r                      204                        2                       10       46.722974292420702                   999999       93.540458000000001           1578232927.717 2020-01-05 14:02:07.717           12959r204-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12961r        1r                      180                        2                       10       46.349209087299101                   999999       85.715999999999994           1578238571.743 2020-01-05 15:36:11.743           12961r180-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12963r        3r                      204                        2                        5       46.570190837428299                   999999       77.303444999999996       1578244226.7739999 2020-01-05 17:10:26.774           12963r204-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12965r        5r                      180                        2                       10       46.920982486335902                   999999       68.157455999999996         1578249881.80002 2020-01-05 18:44:41.800           12965r180-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12967r        7r                      204                        2                       10       46.457105153205497                   999999       62.710171000000003       1578255525.8310001 2020-01-05 20:18:45.831           12967r204-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12969r        9r                      180                        2                       10         46.8378639390519                   999999       63.002740000000003       1578261180.8610001 2020-01-05 21:53:00.861           12969r180-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12971r        1r                      204                        2                       10       47.068909240450203                   999999       64.571295000000006       1578266835.8959899 2020-01-05 23:27:15.896           12971r204-w2-int-1b.fits 
                        1                 12.35125                 50.74333    12973r        3r                      180                        2                       10       46.796935452727098                   999999       69.678099000000003           1578272479.918 2020-01-06 01:01:19.918           12973r180-w2-int-1b.fits 
