time,aperture:0,aperture:1,aperture:2,aperture:3,aperture:4,aperture:5,aperture:6,aperture:7,aperture:8,aperture:9,aperture:10,aperture:11,aperture:12,aperture:13,aperture:14,aperture:15,aperture:16,aperture:17,aperture:18,aperture:19,aperture:20,aperture:21,aperture:22,aperture:23,aperture:24,aperture:25,aperture:26,aperture:27,aperture:28,aperture:29,aperture:30,aperture:31,aperture:32,aperture:33,aperture:34,aperture:35,aperture:36,aperture:37,aperture:38,aperture:39,aperture:40,aperture:41,aperture:42,aperture:43,aperture:44,aperture:45,aperture:46,aperture:47,aperture:48,aperture:49,aperture:50,aperture:51,aperture:52,aperture:53,aperture:54,aperture:55,aperture:56,aperture:57,aperture:58,aperture:59,aperture:60,aperture:61,aperture:62,aperture:63,aperture:64,aperture:65,aperture:66,aperture:67,aperture:68,aperture:69,aperture:70,aperture:71,aperture:72,aperture:73,aperture:74,aperture:75,aperture:76,aperture:77,aperture:78,aperture:79,aperture:80,aperture:81,aperture:82,aperture:83,aperture:84,aperture:85,aperture:86,aperture:87,aperture:88,aperture:89,aperture:90,aperture:91,aperture:92,aperture:93,aperture:94,aperture:95,aperture:96,aperture:97,aperture:98,aperture:99,aperture:100,aperture:101,aperture:102,aperture:103,aperture:104,aperture:105,aperture:106,aperture:107,aperture:108,aperture:109,aperture:110
59246.41178295,11.855487395118525,15.538805817761716,12.127744722448602,19.22,13.270777757145853,14.299527611460359,13.015959685133655,13.045507842595722,11.295847242642092,19.22,13.81960013789914,19.22,14.30263103300743,12.630607280434022,12.370998918173145,12.372418310701768,11.924011478226062,12.27369809093866,19.22,19.22,16.22654577532033,14.05948568085019,11.346101684605715,19.22,19.22,12.356737404493982,19.22,15.515979930322919,12.790291284638721,19.22,14.741330693312397,15.394610137057981,14.44730124013872,13.19438550648769,14.60413624797179,16.593824491000923,9.418891365064345,12.242387922283072,12.411626797339101,19.22,10.983571709348562,19.22,19.22,19.22,19.22,14.65511012210778,10.519277019031756,11.091785208671881,10.068038391173657,11.271065868461813,11.2276300506625,15.55935182749389,14.79086502540819,16.309296464043104,19.22,9.1608649334078,15.155669531093114,19.22,19.22,11.749603218512316,11.416599879748931,8.511125318004375,10.934967158967277,9.414349867246282,12.375225797442042,7.862082736501326,11.902764659287358,12.717010490597307,11.411210504898337,10.771814428729543,13.589345059714674,13.616339140326476,10.970259132203365,13.880084922992273,19.22,13.13419038170351,19.22,14.921032753482935,11.106449883891914,13.087597177529023,15.929248703842125,12.538736464105957,14.82342959064826,12.468494019914056,13.656933260622422,13.527676731184538,12.036282862335765,20.051938396695906,14.879648364138061,14.351340052934292,13.073851577827146,13.190994018320785,19.22,10.650128083636096,9.925002923044742,19.22,10.778709464088275,19.22,19.22,9.920700075080203,14.455258312502083,10.844907530135808,11.874666610019618,19.22,12.5773160705498,17.375069166780424,12.013100983445002,14.991513524751456,12.572447423298671,11.07516870266237,13.519932570880249
56690.962487695,11.834728918822472,15.167493835142059,12.088857470307383,19.22,13.274703426762745,14.163106336420244,12.989045249675671,13.09887222224153,11.255785314291012,19.22,13.839122724369686,19.22,14.433809429399203,12.580830461354674,12.322101868261228,12.329081509560668,11.907563673828248,12.256664816562632,19.22,19.22,15.628982099337371,14.100628128400169,11.36156948465844,19.22,19.22,12.318496580730093,19.22,15.428823651732033,12.82000530788046,19.22,14.849478100431526,15.433973050356798,14.436961487323998,13.0171336425463,14.452181771388501,15.880792350988608,9.41153364132286,12.269252522393398,12.449979322365644,19.22,10.978824454950617,19.22,19.22,19.22,19.22,14.631746636734642,10.501479923624476,11.12673119637544,10.010937444250105,11.273248468508635,11.24591143085192,17.056420672991926,14.635042689839015,15.439855209822865,19.22,9.146760317855446,14.912233082527298,19.22,19.22,11.732897512690721,11.384788989609365,8.475190083158132,11.040210481429716,9.475001215155144,12.336122768367039,7.866044277068984,11.913566533579216,19.22,11.387431415506702,10.701341987860562,13.524293867381894,13.631028921526168,10.98799738190777,13.793124607801905,19.22,12.997915885261492,19.22,15.107452997485188,10.952758536516383,13.006815280938303,16.167160387466414,12.515058699177764,14.699462608125593,12.448009773014965,13.587920819372188,13.491386377302431,12.084593327462084,19.22,14.49289783259052,14.266204917956404,13.071586914983445,13.177249010727092,19.22,10.585077056557754,9.913792740737925,19.22,10.775110356820905,19.22,19.22,9.94890477357641,14.129151876213866,10.824972524558467,11.881540325411907,19.22,12.603672182237041,19.22,11.95984526658013,14.647002704914415,12.437031633640634,11.027700798764679,13.239499198118564
57229.02327613,11.931988901091819,15.229143836462816,12.072927858761725,19.22,13.204431031625278,13.97858545898779,13.00682554288929,12.970473358427471,11.268435368945598,19.22,13.822436499096254,19.22,14.394346337670427,12.651161434237084,12.36079630538916,12.367551988401125,11.893814273464217,12.222622725560846,19.22,16.583214336928112,15.650782090894173,14.012988908199008,11.362617203650046,19.22,19.22,12.336121562678754,19.22,15.509572391544204,12.828424862992108,19.22,14.78545745344197,15.50983550014671,14.392344708182746,12.999355744418928,14.348211530112135,16.138617335240703,9.405590775850639,12.2495881732905,12.398455165841517,19.22,11.111787001515538,19.22,19.22,19.22,19.22,14.676791242037131,10.522627020223318,11.125561584664725,9.997585551217385,11.255675309156443,11.211570206459285,15.96302635917675,14.556703416945803,15.83018129153009,19.22,9.148923435786504,14.84445208700315,19.22,19.22,11.731948093928777,11.401835801589241,8.494509372413436,11.038815275932494,9.491761987549497,12.424561988147222,7.9408229553959595,11.883581869845132,19.22,11.366417298303544,10.651608276304662,13.571187472956037,13.676350282058346,10.97211168890997,13.811639432738183,16.954783856895634,13.043710747621827,19.22,15.520959147803897,11.00329570667514,12.980320493262825,15.844627332759833,12.522090497360926,14.750039557518742,12.45482043308297,13.578555711260767,13.561853181703102,12.059627333377804,19.22,14.605267136259828,14.38186232461548,13.032106053778412,13.151317208425558,19.22,10.595074789428757,9.910432430113389,19.22,10.76491608610224,19.22,19.22,9.958673272354106,14.234472268582522,10.841839577857074,11.921822313098028,19.22,12.45732246072741,16.37226910265999,11.962640679487265,14.827508362751674,12.520040480984141,11.03762039200521,13.510024438707136
58310.060916765,11.92897824512943,15.33862148656649,12.09474566720681,19.22,13.263322169756583,14.232619387889093,12.975672434690464,13.045128643498243,11.295623979240434,19.22,13.80431476974182,19.22,14.501083717599563,12.722595104311113,12.346008488795478,12.370090325356559,11.890554806349245,12.257260216590494,19.22,15.699831761063747,16.42217614503415,14.357425832424086,11.38073529498559,19.22,19.22,12.396958347224627,19.22,15.53241628796383,12.786645757067207,19.22,14.71388293163288,15.201723133257284,14.43895979957075,12.949491900321094,14.533028477032195,16.120349564097918,9.423081426891674,12.254422502783994,12.401768768292692,19.22,11.071305844966714,19.22,19.22,19.22,19.22,14.760988328041956,10.528315957995572,11.086485285214858,10.051709119919108,11.272776512123249,11.19948802073425,16.20159495284768,14.531045028679147,17.56360084543431,19.22,9.16733282825495,15.049176750010536,19.22,19.22,11.775560364989223,11.431061296165058,8.510442504476552,11.055341869138552,9.47161768281965,12.374833932804943,7.877134486070015,11.920238926939758,19.22,11.423616719320561,10.685320946445755,13.660677327189626,13.743482169113962,10.99549304092496,13.746411657256958,19.22,13.058162359479878,19.22,14.835215327262564,11.081208724229187,12.983900470901137,19.22,12.533816631705411,14.93718181675785,12.479104955972424,13.664032096859662,13.667657701847881,12.066299876791048,19.22,14.669600647452524,14.536087010181644,13.10793830458442,13.262738390844401,19.22,10.635729096572847,9.920012392633499,19.22,10.785397714683768,19.22,19.22,9.922495047265382,14.35466555540435,10.843787999348626,11.90072297747672,19.22,12.52931348126498,15.82436250077482,12.0324908407009,15.06102029190202,12.499770925241716,11.077242814112509,13.660278540493303
56870.53020348,11.923024335734148,15.35912624006993,12.072592233798769,19.22,13.17655191376036,14.061157713594445,13.02420174910653,13.061870634480991,11.264621338288201,19.22,13.896358512913109,19.22,14.262935935053056,12.650309357115281,12.371646313175713,12.386950827109443,11.886901467971859,12.219061182985746,19.22,15.90399393395735,15.899443795841828,13.95072674531071,11.345142414987722,19.22,19.22,12.348516354472968,19.22,15.34611021739757,12.864288923852698,19.22,14.840643842755812,15.800206010214842,14.215218161078067,13.039140085581597,14.515724064406927,16.171743079748794,9.410689138472149,12.258988337882124,12.412476496361629,19.22,11.076428676938434,19.22,19.22,19.22,19.22,14.941073134138463,10.526334922248589,11.126263540990434,9.995389074925109,11.262360465402825,11.205668324044442,19.22,14.536715787389417,15.694259187562118,19.22,9.135156231117543,14.77762145685974,19.22,19.22,11.71498626952976,11.398310436771018,8.494358389438139,11.09348942534033,9.508003544031578,12.365823448184956,7.894520568309695,11.868408918175643,19.22,11.376225375501697,10.627411271062119,13.56525756097224,13.775085090990812,10.981635716425892,13.738832011424787,19.22,13.0484434928632,19.22,15.00708184303645,11.002244508745964,12.992157286071086,16.54328806250159,12.499771291785331,15.030441079914398,12.457674477787352,13.593192937727277,13.539074867721217,12.075149009712476,19.22,14.556512659458674,14.203464775514785,13.108056124414562,13.277869583996043,19.22,10.601996580027688,9.91145196684065,19.22,10.768847617663486,19.22,19.22,9.937541647177056,14.186257967953022,10.83896353103801,11.930247318920332,19.22,12.487179277876775,17.141230551487073,11.96699365025824,15.069332340187437,12.515590104897273,11.040176648700758,13.617282427283278
59409.281650389996,11.939363225253496,15.371997621597554,12.130255297787663,19.22,13.225254633007728,14.262888212506878,12.988364924383475,12.950524432604599,11.294339006941394,19.22,13.728020528370369,19.22,14.52194863735885,12.746534365406383,12.385315248826045,12.407610928230273,11.936235479348632,12.235473555260064,19.22,15.957414829181483,15.809679985031194,14.11194049969587,11.378773274218014,19.22,19.22,12.414548069502453,19.22,15.272004613409939,12.790005523186089,19.22,14.779700038386405,15.080471873961423,14.192772041909905,12.981636173900027,14.182081136273135,16.292891765959403,9.449029501668115,12.355079681515372,12.497725024142024,19.22,11.131201236722138,19.22,19.22,19.22,19.22,14.957997388839688,10.529260180957166,11.148203628661932,10.104291437556087,11.290732883625816,11.227890585242587,18.293850937439544,14.530401004281456,15.574022403006598,19.22,9.178362068052676,15.110337809592416,19.22,19.22,11.758348146863424,11.455891589927722,8.53479392409207,11.058111286570117,9.460851843192929,12.397093006305019,7.919235430011292,11.956671668020457,19.22,11.426770452585533,10.701171813371607,13.629684247123846,13.809180003878902,10.975720491214885,13.627896403416118,16.893193121612782,12.992038284204074,19.22,14.617083516944666,11.106542686842367,13.031487089344907,15.811661285864032,12.52506195475115,14.685120249083015,12.547192637541675,13.543310312899168,13.472047273361762,12.028204427291826,16.548865721998137,14.565170526450059,14.57535282678217,12.980341496922785,13.115498211165026,19.22,10.681889706005848,9.936714102662883,19.22,10.787859081086358,19.22,19.22,9.996297782010295,14.231231657610728,10.864368815015123,11.931394091536363,19.22,12.557855865540823,19.22,11.981229782422469,14.691750380493268,12.46544927423269,11.072446728937123,13.532822241326555
58152.03734791,11.859404077252925,15.373043609315369,12.098421277681805,19.22,13.227154714647591,14.39258289987024,13.043537120108091,13.03950815891343,11.260398689251351,19.22,13.775678150601534,19.22,14.334739923434626,12.626753422651184,12.374756072499624,12.335518789259991,11.9012928890303,12.231832900985617,19.22,16.028895632030846,15.785617866427865,14.11925505845131,11.355205102298243,19.22,19.22,12.350015499409041,19.22,15.296870850018626,12.830311360827968,19.22,14.713211923032851,16.05371336944301,14.321995768727259,13.119834943255386,14.420308688953671,15.755502172298643,9.418344773840358,12.257253625107152,12.42806863257394,19.22,10.981373781461954,19.22,19.22,19.22,19.22,14.87850023382506,10.515552978223074,11.121140161338165,10.038486433656093,11.275020837013383,11.247159160052195,16.753984091631438,14.571646683544321,15.799527106596107,19.22,9.165581513069084,15.048444844323528,19.22,19.22,11.722367444857062,11.413478023479067,8.501299337147056,10.99823969669992,9.452295715909692,12.400417707478914,7.8620122826370755,11.900870646995338,14.245051545269702,11.404558018579053,10.75961148613414,13.48622205151884,13.661446281633983,10.988776485279532,13.893260689718192,18.39466561291618,13.11343928918142,19.22,14.616460961049526,11.046948977006474,13.068620157590095,16.67400100925255,12.463065220583946,15.03061955507007,12.442224326647919,13.602373422266067,13.504315547513167,12.088558873603182,19.22,14.660314496629233,14.337025794796984,13.145509988919935,13.266758217976768,19.22,10.614519073006688,9.920650596504629,19.22,10.791884482760414,19.22,19.22,9.980316478810384,14.281526348149375,10.835530215773547,11.837621085638647,19.22,12.592052318622494,19.22,11.905193602521251,14.802758267882194,12.48059129832167,11.048088658723621,13.373751258565674
59610.95882041,11.807017313768766,14.916058398603747,12.13082360046455,19.22,13.222960318479421,14.443068546716896,13.103795910077068,13.159212289251002,11.288704237084856,19.22,13.715541636537024,19.22,14.205941077461404,12.606151091907792,12.41327887725846,12.391774864312746,11.901210877617318,12.305961116061324,19.22,19.22,15.686333556726188,13.975796437697008,11.357252460757596,19.22,19.22,12.302300709128618,19.22,14.610379651139443,12.831113223568424,19.22,15.252895078971134,17.09847269044842,14.283852783159135,13.007731613508481,14.30966067726015,16.393214097066075,9.421348481867764,12.310691166104025,12.465706770733867,19.22,10.946514035010495,19.22,19.22,19.22,19.22,14.709911274803014,10.529022425536134,11.100517519938789,10.08838983556117,11.274451763482562,11.265622457994423,16.532422182065083,14.659966969395501,15.637702482821144,19.22,9.158202826559771,15.684713253281938,19.22,19.22,11.773248220502598,11.384561431138211,8.51630049905854,10.957854113372015,9.417320054979855,12.349175557822177,7.982956214179262,11.918368735625515,12.744408988795788,11.392307092622174,10.821620530706335,13.615087634362508,13.604171777706181,10.976875988013607,13.865805676823197,19.22,13.076150491398325,19.22,14.978098455027867,11.078311914945724,13.05727105433324,18.38822864402604,12.467656609895668,14.78016940060283,12.469228623670524,13.80929532988319,13.712590704817808,12.066289688581842,19.22,14.811852153963992,14.378116206921943,13.111535891985096,13.200441285685654,19.22,10.659004657324347,9.914778264218095,19.22,10.790547918238968,19.22,19.22,9.938788860655713,14.176016267826709,10.864948157697041,11.857681733617865,19.22,12.667452357408104,19.22,12.025517472935789,15.016666428791025,12.49673799281658,11.028784056119166,13.45175639542032
57053.224786065,11.831048541892207,15.339895862039876,12.117072645207815,19.22,13.27592802304895,14.383791773426449,13.002875185303955,13.05944261796235,11.26724532794191,19.22,13.803659890603429,19.22,14.567676731611046,12.569450480451621,12.377609843446638,12.375099529894385,11.890491310164766,12.25043024080071,19.22,19.22,15.578915166644665,14.109481169684717,11.36026546633237,19.22,19.22,12.325312170781887,19.22,15.513007461892164,12.812913668098009,19.22,14.878214495369392,15.052654565264591,14.426184817906014,13.058798641160552,14.31052228046029,16.005902704468493,9.405431078151624,12.262035888395747,12.427507594010976,19.22,10.987812691221146,19.22,19.22,19.22,19.22,14.744111875930072,10.524495604193598,11.091846885915126,10.01040551220555,11.248971081809733,11.251936254388427,16.21502767148203,14.39589989046854,17.253047738191228,19.22,9.15852618559577,14.953947814784705,19.22,19.22,11.755066997868594,11.410286155846032,8.494317062848621,11.025744667289572,9.491297351068296,12.373442314118357,7.961720600454863,11.896482456806568,12.952001356804137,11.377542685061583,10.751768599040375,13.493050686091818,13.71704517885948,10.998962390474036,13.730273136094022,19.22,13.074676508367428,19.22,14.89983592309153,10.991149512376355,13.036184031609357,19.22,12.507421526783153,14.66391427288028,12.43748538716327,13.607718279227317,13.609358838343573,12.105495802936364,18.432311249302714,14.630573699946153,14.49622657893496,13.118665490429247,13.22953492347318,19.22,10.595961468139505,9.91743014824564,19.22,10.780709584790312,19.22,19.22,9.94711158557487,14.18162244544551,10.83373741856338,11.87039892764225,19.22,12.626308398718981,19.22,12.008458134533745,14.81112306168596,12.477175716353027,11.031100206969919,13.41132012961597
57589.262329805,11.932013048361501,15.064872650387443,12.059788410573251,19.22,13.139918235704146,13.939045842348872,12.983366322638144,12.98056127797937,11.287447761546249,19.22,13.74543208056039,19.22,14.370056558613616,12.713458895039404,12.374013942333894,12.382735525781895,11.910044722437041,12.266789362257404,19.22,15.80062042393739,15.432556356286419,14.209441582759892,11.384019621748596,19.22,19.22,12.338136584029717,19.22,15.00775170230627,12.78018594079652,19.22,14.939737103225502,15.390272669545176,14.089254653624147,12.984824551437796,14.242039444207132,16.501877257224262,9.40252080909739,12.271523468280822,12.441977917584637,19.22,11.076307656577258,19.22,19.22,19.22,19.22,14.554751809728069,10.52343647053121,11.133930409049043,10.02690019008993,11.204150491506331,11.237321274553379,16.765066497478294,14.654258439718996,15.909525178586302,19.22,9.163441489577655,14.687401529238125,19.22,19.22,11.729182483051884,11.42253770275587,8.500474443411411,11.057688767279652,9.487275795245038,12.403205182419244,7.884782966796796,11.8991467290772,19.22,11.386689102424494,10.645021927585411,13.533354212657995,13.759884262967168,10.95004729934181,13.719045794132361,19.22,13.094275604776149,19.22,14.618527054122499,11.011505488722394,12.989864431858345,15.656375535866761,12.476386859693125,15.313939631351209,12.43964904838469,13.530169420011388,13.499038362937402,12.05693252916434,16.1192416339791,14.35251098854265,14.58283383715927,12.995810572298575,13.117797573219894,19.22,10.614244987231663,9.925658613712015,19.22,10.764279172146612,19.22,19.22,9.947749002533778,14.25671255363486,10.845556661615356,11.924150941124408,19.22,12.421634967782449,19.22,11.958241633816913,14.74527930092321,12.415301835542037,11.04383469411517,13.433735148236499
