\fixlen = T
\RowsRetrieved = 909
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       61.141669999999998       56.937779999999997    63301b        1b                       93                        2                       10       55.973999999999997                   999999       72.353999999999999            1441175476.71 2015-09-02 06:31:16.710           63301b093-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63305b        5b                       94                        2                        5       54.609000000000002                   999999       64.441999999999993            1441186819.79 2015-09-02 09:40:19.788           63305b094-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63310a        0a                       41                        2                        5       53.680999999999997                   999999       69.280000000000001       1441198151.8599999 2015-09-02 12:49:11.862           63310a041-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63316a        6a                       68                        2                        5       52.084000000000003                   999999                   98.634            1441215149.96 2015-09-02 17:32:29.964           63316a068-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63317b        7b                       93                        2                        5       51.938000000000002                   999999       110.79000000000001            1441220816.01 2015-09-02 19:06:56.005           63317b093-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63317b        7b                       94                        2                       10       51.472000000000001                   999999       111.15000000000001               1441220827 2015-09-02 19:07:07.005           63317b094-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63320a        0a                       69                        2                        5       50.786999999999999                   999999                  122.426            1441226493.04 2015-09-02 20:41:33.042           63320a069-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63321b        1b                       93                        2                       10       50.643000000000001                   999999                  123.116       1441232159.0799999 2015-09-02 22:15:59.083           63321b093-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63324a        4a                       69                        2                       10       49.994999999999997                   999999                  111.026       1441237825.1199999 2015-09-02 23:50:25.120           63324a069-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63325b        5b                       93                        2                       10       49.865000000000002                   999999       100.06699999999999       1441243491.1600001 2015-09-03 01:24:51.157           63325b093-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63336a        6a                       69                        2                       10       47.353999999999999                   999999       64.382000000000005       1441271832.3399999 2015-09-03 09:17:12.342           63336a069-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63405b        5b                       90                        2                       10       41.524000000000001                   999999       89.995000000000005       1441470187.6900001 2015-09-05 16:23:07.693           63405b090-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63408a        8a                       66                        2                        5       41.731000000000002                   999999       101.82899999999999            1441475853.73 2015-09-05 17:57:33.730           63408a066-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63409b        9b                       90                        2                        5                   41.887                   999999                   113.91            1441481519.77 2015-09-05 19:31:59.767           63409b090-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63409b        9b                       91                        2                        5       41.189999999999998                   999999       114.33499999999999            1441481530.77 2015-09-05 19:32:10.771           63409b091-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63412a        2a                       66                        2                       10       42.176000000000002                   999999       123.77800000000001       1441487185.8099999 2015-09-05 21:06:25.808           63412a066-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63412a        2a                       67                        2                       10       41.482999999999997                   999999                  124.514       1441487196.8099999 2015-09-05 21:06:36.808           63412a067-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63413b        3b                       91                        2                       10       41.648000000000003                   999999                  119.846       1441492862.8499999 2015-09-05 22:41:02.849           63413b091-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63416a        6a                       66                        2                        5       41.976999999999997                   999999       107.96599999999999       1441498528.8900001 2015-09-06 00:15:28.886           63416a066-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63417b        7b                       91                        2                        5       42.151000000000003                   999999       97.515000000000001       1441504194.9200001 2015-09-06 01:49:54.919           63417b091-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63420a        0a                        8                        2                       10                   42.509                   999999       89.825000000000003            1441509860.96 2015-09-06 03:24:20.960           63420a008-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63424a        4a                       66                        2                        5       43.093000000000004                   999999       72.295000000000002            1441521193.03 2015-09-06 06:33:13.030           63424a066-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63424a        4a                       67                        2                       10       42.423000000000002                   999999       71.599999999999994            1441521204.03 2015-09-06 06:33:24.030           63424a067-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    63428a        8a                       67                        2                       10       43.046999999999997                   999999       64.537999999999997       1441532536.1099999 2015-09-06 09:42:16.108           63428a067-w2-int-1b.fits 
