\fixlen = T
\RowsRetrieved = 909
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       61.141669999999998       56.937779999999997    68342b        2b                      199                        2                       10       46.960999999999999                   999999       89.007000000000005       1455457255.1800001 2016-02-14 13:40:55.178           68342b199-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68346a        6a                      199                        2                        5       46.499000000000002                   999999       72.170000000000002            1455468587.28 2016-02-14 16:49:47.280           68346a199-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68350a        0a                      199                        2                       10                   45.494                   999999       61.851999999999997       1455479908.3800001 2016-02-14 19:58:28.381           68350a199-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68354a        4a                      199                        2                       10       45.137999999999998                   999999       66.096000000000004            1455491240.49 2016-02-14 23:07:20.491           68354a199-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68357a        7a                      174                        2                       10       44.231000000000002                   999999       73.561000000000007            1455496895.54 2016-02-15 00:41:35.544           68357a174-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68358a        8a                      199                        2                       10       44.255000000000003                   999999       83.415000000000006       1455502561.5999999 2016-02-15 02:16:01.597           68358a199-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68361a        1a                      131                        2                       10       43.959000000000003                   999999       95.742999999999995       1455508227.6500001 2016-02-15 03:50:27.650           68361a131-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68362a        2a                      199                        2                        5       44.000999999999998                   999999                  108.857             1455513893.7 2016-02-15 05:24:53.699           68362a199-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68365a        5a                      174                        2                        5       43.103999999999999                   999999       121.48699999999999            1455519548.75 2016-02-15 06:59:08.748           68365a174-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68365a        5a                      175                        2                       10       43.750999999999998                   999999                  121.321            1455519559.75 2016-02-15 06:59:19.752           68365a175-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68366a        6a                      199                        2                       10       43.155000000000001                   999999                   125.88             1455525214.8 2016-02-15 08:33:34.801           68366a199-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68369a        9a                      175                        2                       10       42.948999999999998                   999999       112.76600000000001       1455530880.8499999 2016-02-15 10:08:00.854           68369a175-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68373a        3a                      174                        2                       10                   42.183                   999999       90.727000000000004            1455542201.96 2016-02-15 13:16:41.960           68373a174-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68373a        3a                      175                        2                       10       42.851999999999997                   999999       91.182000000000002            1455542212.96 2016-02-15 13:16:52.964           68373a175-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68377a        7a                      175                        2                        5                   42.137                   999999       74.614000000000004       1455553534.0699999 2016-02-15 16:25:34.066           68377a175-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68381a        1a                      175                        2                        5       42.155000000000001                   999999       62.454000000000001       1455564866.1800001 2016-02-15 19:34:26.176           68381a175-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68430a        0a                      201                        2                        5                   43.634                   999999                  106.786             1455706451.5 2016-02-17 10:54:11.496           68430a201-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68434a        4a                      200                        2                       10       43.786000000000001                   999999       87.462999999999994       1455717772.5899999 2016-02-17 14:02:52.589           68434a200-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68438a        8a                      201                        2                       10       44.631999999999998                   999999       70.140000000000001       1455729104.6900001 2016-02-17 17:11:44.691           68438a201-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68442a        2a                      200                        2                       10       44.878999999999998                   999999       62.222999999999999            1455740425.79 2016-02-17 20:20:25.793           68442a200-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68450a        0a                      200                        2                        5                   46.122                   999999       86.358999999999995               1455763079 2016-02-18 02:37:59.001           68450a200-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68453a        3a                      176                        2                        5                   46.805                   999999       98.802000000000007            1455768745.05 2016-02-18 04:12:25.050           68453a176-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68454a        4a                      201                        2                       10       47.091000000000001                   999999                   111.88       1455774411.0999999 2016-02-18 05:46:51.103           68454a201-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68457a        7a                      177                        2                        5       47.790999999999997                   999999                  123.824       1455780077.1600001 2016-02-18 07:21:17.156           68457a177-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68461a        1a                      176                        2                       10       48.234999999999999                   999999                  109.895            1455791398.26 2016-02-18 10:29:58.261           68461a176-w2-int-1b.fits 
                        1       61.141669999999998       56.937779999999997    68465a        5a                      177                        2                        5       49.267000000000003                   999999                   89.744            1455802730.01 2016-02-18 13:38:50.005           68465a177-w2-int-1b.fits 
