\fixlen = T
\RowsRetrieved = 1392
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       196.90416999999999      -77.002499999999998    68569b        9b                      240                        1                       10       93.563999999999993                   999999       39.773000000000003       1456100445.1400001 2016-02-22 00:20:45.137           68569b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68577b        7b                      240                        1                       10       92.320999999999998                   999999       27.704999999999998       1456123098.3299999 2016-02-22 06:38:18.329           68577b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68581b        1b                      240                        1                       10       91.742999999999995                   999999                   31.087       1456134419.4200001 2016-02-22 09:46:59.425           68581b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68585b        5b                      240                        1                       10       91.100999999999999                   999999       38.899999999999999            1456145751.52 2016-02-22 12:55:51.521           68585b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68588a        8a                      215                        1                       10       90.606999999999999                   999999       42.826000000000001       1456151406.5599999 2016-02-22 14:30:06.563           68588a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68588a        8a                      216                        1                       10       90.569999999999993                   999999       43.039000000000001       1456151417.5699999 2016-02-22 14:30:17.571           68588a216-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68589b        9b                      240                        1                       10       90.510000000000005                   999999       46.460999999999999       1456157072.6099999 2016-02-22 16:04:32.613           68589b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68592a        2a                      215                        1                       10       89.977999999999994                   999999       48.048999999999999       1456162738.6600001 2016-02-22 17:38:58.663           68592a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68593b        3b                      240                        1                       10       89.888000000000005                   999999       48.253999999999998            1456168404.71 2016-02-22 19:13:24.713           68593b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68596a        6a                      215                        1                       10                   89.372                   999999                   47.497            1456174059.76 2016-02-22 20:47:39.758           68596a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68596a        6a                      216                        1                       10       89.367999999999995                   999999       46.780000000000001            1456174070.76 2016-02-22 20:47:50.763           68596a216-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68597b        7b                      240                        1                       10       89.286000000000001                   999999                   44.994       1456179725.8099999 2016-02-22 22:22:05.808           68597b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68600a        0a                      215                        1                       10       88.763999999999996                   999999       40.814999999999998       1456185391.8599999 2016-02-22 23:56:31.859           68600a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68601b        1b                      240                        1                       10       88.685000000000002                   999999       36.670999999999999       1456191057.3699999 2016-02-23 01:30:57.367           68601b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68605b        5b                      240                        1                       10       88.072000000000003                   999999       29.484999999999999       1456202378.4400001 2016-02-23 04:39:38.445           68605b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68608a        8a                      215                        1                       10       87.561999999999998                   999999       27.702999999999999            1456208044.49 2016-02-23 06:14:04.489           68608a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68609b        9b                      240                        1                       10                   87.494                   999999       28.420000000000002            1456213710.53 2016-02-23 07:48:30.528           68609b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68612a        2a                      215                        1                       10       86.936000000000007                   999999                    30.18       1456219365.5699999 2016-02-23 09:22:45.571           68612a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68612a        2a                      216                        1                       10       86.998000000000005                   999999       30.946000000000002       1456219376.5699999 2016-02-23 09:22:56.571           68612a216-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68613b        3b                      240                        1                       10                   86.872                   999999                   33.619       1456225031.6199999 2016-02-23 10:57:11.615           68613b240-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68616a        6a                      148                        1                       10                   86.375                   999999       37.688000000000002       1456230697.6600001 2016-02-23 12:31:37.658           68616a148-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68620a        0a                      215                        1                       10       85.742000000000004                   999999       45.667999999999999            1456242018.74 2016-02-23 15:40:18.741           68620a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68620a        0a                      216                        1                       10       85.834999999999994                   999999       45.746000000000002            1456242029.74 2016-02-23 15:40:29.741           68620a216-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68624a        4a                      215                        1                       10       85.204999999999998                   999999       48.256999999999998       1456253350.8299999 2016-02-23 18:49:10.828           68624a215-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68628a        8a                      216                        1                       10       84.691000000000003                   999999       44.866999999999997       1456264682.9100001 2016-02-23 21:58:02.910           68628a216-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    68838a        8a                      234                        1                       10       66.236000000000004                   999999       47.975000000000001       1456859309.3399999 2016-03-01 19:08:29.340           68838a234-w1-int-1b.fits 
