\fixlen = T
\RowsRetrieved = 1392
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       196.90416999999999      -77.002499999999998    02105b        5b                      245                        1                       10                  124.369       8792.8108679056204       26.059000000000001         1266815631.73399 2010-02-22 05:13:51.734           02105b245-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02109b        9b                      243                        1                       10       124.34399999999999       20223.885451853301                   27.491       1266827062.8080101 2010-02-22 08:24:22.808           02109b243-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02120a        0a                      224                        1                       10       123.78100000000001       5887.5599415302304       49.436999999999998       1266855645.9949999 2010-02-22 16:20:45.995           02120a224-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02120a        0a                      225                        1                       10                  123.101       5898.5641195774097       49.075000000000003       1266855656.9990001 2010-02-22 16:20:56.999           02120a225-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02121b        1b                      248                        1                       10                  123.404       11608.597273290199       50.481000000000002       1266861367.0320001 2010-02-22 17:56:07.032           02121b248-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02124a        4a                      223                        1                       10                  123.619       17318.634525477901       50.545999999999999       1266867077.0699899 2010-02-22 19:31:17.070           02124a223-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02124a        4a                      224                        1                       10                  122.944       17329.638703525099       49.847999999999999       1266867088.0739901 2010-02-22 19:31:28.074           02124a224-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02125b        5b                      248                        1                       10                  123.241       23039.675955593601       48.031999999999996       1266872798.1110201 2010-02-22 21:06:38.111           02125b248-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02128a        8a                      224                        1                       10                   122.77       28760.713287413098       43.481000000000002         1266878519.14798 2010-02-22 22:41:59.148           02128a224-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02129b        9b                      248                        1                       10                  123.068       34470.750539541201       38.670000000000002       1266884229.1860099 2010-02-23 00:17:09.186           02129b248-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02132a        2a                      223                        1                       10                  122.569       40191.791969776197       33.720999999999997           1266889950.227 2010-02-23 01:52:30.227           02132a223-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02136a        6a                      223                        1                       10       122.33199999999999       8791.7004462480509                   26.366       1266901381.2969999 2010-02-23 05:03:01.297           02136a223-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02137b        7b                      248                        1                       10                  121.946       14512.737778008001       25.763000000000002       1266907102.3350101 2010-02-23 06:38:22.335           02137b248-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02140a        0a                      223                        1                       10                  122.059       20222.775030195698       27.248999999999999         1266912812.37199 2010-02-23 08:13:32.372           02140a223-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02141b        1b                      248                        1                       10                  121.658       25943.808263540301       30.620000000000001         1266918533.40501 2010-02-23 09:48:53.405           02141b248-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02144a        4a                      179                        1                       10                  121.753       31653.845515668399       34.914000000000001       1266924243.4430001 2010-02-23 11:24:03.443           02144a179-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02144a        4a                      180                        1                       10                   121.11       31664.849693715601       35.518999999999998           1266924254.447 2010-02-23 11:24:14.447           02144a180-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02146a        6a                      185                        1                       10                  121.354         37374.8828474283       40.237000000000002            1266929964.48 2010-02-23 12:59:24.480           02146a185-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02149b        9b                      248                        1                       10                   121.02       5887.4964224100104       49.015999999999998       1266941395.5539899 2010-02-23 16:09:55.554           02149b248-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02149b        9b                      249                        1                       10       120.38800000000001       5898.4965020418203       48.682000000000002       1266941406.5550101 2010-02-23 16:10:06.555           02149b249-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02152a        2a                      223                        1                       10                  120.419       11608.533754169899       50.351999999999997           1266947116.592 2010-02-23 17:45:16.592           02152a223-w1-int-1b.fits 
                        1       196.90416999999999      -77.002499999999998    02156a        6a                      223                        1                       10                  120.011       23039.608338057998       48.249000000000002       1266958547.6659801 2010-02-23 20:55:47.666           02156a223-w1-int-1b.fits 
