\fixlen = T
\RowsRetrieved = 1295
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       180.40458000000001      -65.148330000000001    24874r        4r                      188                        1                        5       92.485361873873302                   999999       33.436019999999999         1611893540.01299 2021-01-29 04:12:20.013           24874r188-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24878r        8r                      229                        1                        5       91.675409118317106                   999999       25.636721999999999         1611904839.07301 2021-01-29 07:20:39.073           24878r229-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24882r        2r                      229                        1                        5       90.865886462420804                   999999       26.194680000000002       1611916138.1329801 2021-01-29 10:28:58.133           24882r229-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24884r        4r                      203                        1                        5       90.168882850853393                   999999                29.055588       1611921782.1619999 2021-01-29 12:03:02.162           24884r203-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24886r        6r                      154                        1                        5       89.946711890727798                   999999       33.649895000000001       1611927426.1920199 2021-01-29 13:37:06.192           24886r154-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24886r        6r                      155                        1                        5       90.061174468906302                   999999       34.042330999999997       1611927437.1960199 2021-01-29 13:37:17.196           24886r155-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24888r        8r                      203                        1                        5       89.356128318128896                   999999       39.439475000000002       1611933081.2220099 2021-01-29 15:11:21.222           24888r203-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24890r        0r                      228                        1                        5       89.125026891521699                   999999                44.826428       1611938725.2480099 2021-01-29 16:45:25.248           24890r228-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24890r        0r                      229                        1                        5       89.256211171252602                   999999       44.897497000000001       1611938736.2479899 2021-01-29 16:45:36.248           24890r229-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24892r        2r                      204                        1                        5       88.547563065394201                   999999       49.319885999999997       1611944380.2780099 2021-01-29 18:19:40.278           24892r204-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24894r        4r                      228                        1                        5       88.306059421731106                   999999       51.752768000000003       1611950024.3079901 2021-01-29 19:53:44.308           24894r228-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24896r        6r                      204                        1                        5       87.741080501242195                   999999       51.532240000000002         1611955679.39101 2021-01-29 21:27:59.391           24896r204-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24898r        8r                      228                        1                        5       87.492034656346206                   999999                50.182648       1611961323.4159999 2021-01-29 23:02:03.416           24898r228-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24900r        0r                      203                        1                        5       86.760786131166597                   999999                46.235498       1611966967.4460199 2021-01-30 00:36:07.446           24900r203-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24900r        0r                      204                        1                        5       86.938351489816895                   999999       45.598098999999998         1611966978.44998 2021-01-30 00:36:18.450           24900r204-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24902r        2r                      228                        1                        5       86.680344039139499                   999999       40.389217000000002            1611972622.48 2021-01-30 02:10:22.480           24902r228-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24906r        6r                      228                        1                        5         85.8735887553119                   999999       30.409376999999999         1611983921.53599 2021-01-30 05:18:41.536           24906r228-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24908r        8r                      203                        1                        5       85.133651636217195                   999999       26.532136999999999         1611989565.56199 2021-01-30 06:52:45.562           24908r203-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24910r        0r                      229                        1                        5       85.072403668351399                   999999       24.351856000000002       1611995220.5909801 2021-01-30 08:27:00.591           24910r229-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24912r        2r                      203                        1                        5       84.326709882782396                   999999       24.993286000000001       1612000864.6210001 2021-01-30 10:01:04.621           24912r203-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24916r        6r                      203                        1                        5       83.528682373305998                   999999       32.402192999999997         1612012163.67699 2021-01-30 13:09:23.677           24916r203-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    24920r        0r                      204                        1                        5       82.734650678833205                   999999                43.391143         1612023462.73701 2021-01-30 16:17:42.737           24920r204-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    25076r        6r                      201                        1                        5       59.691538895955901                   999999                48.473627       1612464104.1389799 2021-02-04 18:41:44.139           25076r201-w1-int-1b.fits 
