\fixlen = T
\RowsRetrieved = 1295
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       180.40458000000001      -65.148330000000001    79058a        8a                      173                        1                        5                  107.077                   999999       35.835000000000001       1485783692.6700001 2017-01-30 13:41:32.669           79058a173-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79061b        1b                      231                        1                        5       107.93899999999999                   999999       47.779000000000003            1485795002.78 2017-01-30 16:50:02.784           79061b231-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79064a        4a                      208                        1                        5                  108.241                   999999       52.103999999999999       1485800668.8399999 2017-01-30 18:24:28.843           79064a208-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79065b        5b                      232                        1                        5       108.45999999999999                   999999       53.643999999999998       1485806323.9000001 2017-01-30 19:58:43.899           79065b232-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79068a        8a                      207                        1                        5                  109.102                   999999       53.201000000000001            1485811978.96 2017-01-30 21:32:58.958           79068a207-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79069b        9b                      231                        1                        5                  109.324                   999999       50.273000000000003            1485817634.02 2017-01-30 23:07:14.018           79069b231-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79069b        9b                      232                        1                        5                  108.958                   999999       49.804000000000002            1485817645.02 2017-01-30 23:07:25.018           79069b232-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79072a        2a                      207                        1                        5       109.59099999999999                   999999       44.299999999999997       1485823300.0799999 2017-01-31 00:41:40.077           79072a207-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79073b        3b                      232                        1                        5       109.81699999999999                   999999       38.079999999999998       1485828955.1400001 2017-01-31 02:15:55.137           79073b232-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79076a        6a                      161                        1                        5                  110.456                   999999       32.011000000000003             1485834610.2 2017-01-31 03:50:10.196           79076a161-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79076a        6a                      162                        1                        5       110.06100000000001                   999999       32.020000000000003             1485834621.2 2017-01-31 03:50:21.196           79076a162-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79077b        7b                      232                        1                        5                  110.282                   999999       27.559000000000001            1485840276.25 2017-01-31 05:24:36.252           79077b232-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79080a        0a                      207                        1                        5                  110.907                   999999       23.733000000000001       1485845931.3599999 2017-01-31 06:58:51.360           79080a207-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79081b        1b                      231                        1                        5       111.13800000000001                   999999       22.193000000000001       1485851586.4200001 2017-01-31 08:33:06.420           79081b231-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79081b        1b                      232                        1                        5                  110.723                   999999       22.661999999999999       1485851597.4200001 2017-01-31 08:33:17.420           79081b232-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79088a        8a                      207                        1                        5                  112.188                   999999                   33.988       1485868562.5899999 2017-01-31 13:16:02.590           79088a207-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79088a        8a                      208                        1                        5                  111.746                   999999       34.329000000000001       1485868573.5899999 2017-01-31 13:16:13.590           79088a208-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79089b        9b                      232                        1                        5                   111.98                   999999       40.482999999999997       1485874228.6500001 2017-01-31 14:50:28.646           79089b232-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79092a        2a                      207                        1                        5                  112.586                   999999       46.322000000000003             1485879883.7 2017-01-31 16:24:43.705           79092a207-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79096a        6a                      207                        1                        5       112.95699999999999                   999999       53.240000000000002       1485891204.8199999 2017-01-31 19:33:24.820           79096a207-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79100a        0a                      207                        1                        5                  113.786                   999999       51.360999999999997       1485902514.9400001 2017-01-31 22:41:54.939           79100a207-w1-int-1b.fits 
                        1       180.40458000000001      -65.148330000000001    79100a        0a                      208                        1                        5       113.29900000000001                   999999       50.875999999999998       1485902525.9400001 2017-01-31 22:42:05.943           79100a208-w1-int-1b.fits 
