\fixlen = T
\RowsRetrieved = 1425
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       33.432000000000002       76.251419999999996    52205b        5b                       63                        2                       10                  119.124                   999999                  105.715         1409693239.82301 2014-09-02 21:27:19.823           52205b063-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52209b        9b                       62                        2                       10                  118.809                   999999                  106.236           1409704604.898 2014-09-03 00:36:44.898           52209b062-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52213b        3b                       62                        2                       10                  118.474                   999999                   98.506         1409715969.97001 2014-09-03 03:46:09.970           52213b062-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52217b        7b                       62                        2                       10                  118.116                   999999       89.186999999999998       1409727335.0410099 2014-09-03 06:55:35.041           52217b062-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52217b        7b                       63                        2                       10       118.78400000000001                   999999       88.444000000000003       1409727346.0409901 2014-09-03 06:55:46.041           52217b063-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52220a        0a                       38                        2                       10                  118.193                   999999       85.570999999999998       1409733023.0800099 2014-09-03 08:30:23.080           52220a038-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52221b        1b                       62                        2                       10                  117.736                   999999                   84.372       1409738700.1159999 2014-09-03 10:05:00.116           52221b062-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52221b        1b                       63                        2                       10                  118.398                   999999       83.721999999999994       1409738711.1159799 2014-09-03 10:05:11.116           52221b063-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52225b        5b                       63                        2                       10                  117.988                   999999       85.174999999999997         1409750076.19101 2014-09-03 13:14:36.191           52225b063-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52228a        8a                       37                        2                       10                  117.366                   999999       87.504999999999995       1409755753.2190001 2014-09-03 14:49:13.219           52228a037-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52229b        9b                       63                        2                       10       117.55500000000001                   999999       91.186999999999998       1409761441.2579899 2014-09-03 16:24:01.258           52229b063-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52232a        2a                       37                        2                       10                  116.919                   999999       95.787000000000006       1409767118.2939899 2014-09-03 17:58:38.294           52232a037-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52233b        3b                       63                        2                       10                  117.095                   999999                  100.902         1409772806.33302 2014-09-03 19:33:26.333           52233b063-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52236a        6a                       37                        2                       10                   116.45                   999999       104.77800000000001       1409778483.3729999 2014-09-03 21:08:03.373           52236a037-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52236a        6a                       38                        2                       10                  117.084                   999999                  105.535       1409778494.3730199 2014-09-03 21:08:14.373           52236a038-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52237b        7b                       63                        2                       10       116.61799999999999                   999999                  108.041       1409784171.4130001 2014-09-03 22:42:51.413           52237b063-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    52240a        0a                       37                        2                       10                  115.961                   999999       106.63200000000001       1409789848.4479799 2014-09-04 00:17:28.448           52240a037-w2-int-1b.fits 
