\fixlen = T
\RowsRetrieved = 1425
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       33.432000000000002       76.251419999999996    20234r        4r                       50                        2                        5       110.80569947245699                   999999       85.070847999999998         1598784573.59198 2020-08-30 10:49:33.592           20234r050-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20238r        8r                       50                        2                        5         110.130894788304                   999999       85.025737000000007       1598795872.6139801 2020-08-30 13:57:52.614           20238r050-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20242r        2r                       50                        2                       10       109.44444014075199                   999999       88.886848000000001         1598807171.64101 2020-08-30 17:06:11.641           20242r050-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20244r        4r                       24                        2                        5          108.75018183891                   999999       92.793432999999993       1598812815.6560199 2020-08-30 18:40:15.656           20244r024-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20244r        4r                       25                        2                        5         109.012609172659                   999999       93.040301999999997       1598812826.6599801 2020-08-30 18:40:26.660           20244r025-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20246r        6r                       49                        2                       10         108.755377655335                   999999       97.621913000000006       1598818470.6749899 2020-08-30 20:14:30.675           20246r049-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20248r        8r                       24                        2                       10       108.06206927179601                   999999               101.901625       1598824114.6900001 2020-08-30 21:48:34.690           20248r024-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20248r        8r                       25                        2                        5       108.30868792000901                   999999                102.36823         1598824125.69099 2020-08-30 21:48:45.691           20248r025-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20250r        0r                       49                        2                        5         108.058154861142                   999999       105.78372899999999       1598829769.7020199 2020-08-30 23:22:49.702           20250r049-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20252r        2r                       24                        2                        5         107.367468822139                   999999               107.153277         1598835413.71699 2020-08-31 00:56:53.717           20252r024-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20252r        2r                       25                        2                        5          107.59859884866                   999999               107.649041       1598835424.7209899 2020-08-31 00:57:04.721           20252r025-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20254r        4r                       49                        2                       10         107.355263455939                   999999       105.62849900000001       1598841068.7360001 2020-08-31 02:31:08.736           20254r049-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20256r        6r                       25                        2                       10       106.88506717293301                   999999               102.176148       1598846723.7520001 2020-08-31 04:05:23.752           20256r025-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20258r        8r                       49                        2                       10       106.64591836674001                   999999       97.821843999999999         1598852367.76299 2020-08-31 05:39:27.763           20258r049-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20260r        0r                       25                        2                        5         106.164514197448                   999999       92.816841999999994       1598858022.7820101 2020-08-31 07:13:42.782           20260r025-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20262r        2r                       49                        2                       10         105.932914977915                   999999       88.918283000000002         1598863666.79702 2020-08-31 08:47:46.797           20262r049-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20264r        4r                       25                        2                        5         105.438059230338                   999999       85.731498000000002       1598869321.8079901 2020-08-31 10:22:01.808           20264r025-w2-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    20266r        6r                       49                        2                       10         105.216710218662                   999999       84.674659000000005       1598874965.8239999 2020-08-31 11:56:05.824           20266r049-w2-int-1b.fits 
