\fixlen = T
\RowsRetrieved = 1264
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1                146.69358      -51.268610000000002    12518r        8r                      231                        1                        5       71.374524850363201                   999999       34.884774999999998           1576987082.506 2019-12-22 03:58:02.506           12518r231-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12526r        6r                      231                        1                       10       72.564063732803106                   999999       20.516729000000002       1577009691.6029999 2019-12-22 10:14:51.603           12526r231-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12530r        0r                      150                        1                        5       72.806650196373795                   999999       27.197192999999999       1577020946.6470001 2019-12-22 13:22:26.647           12530r150-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12530r        0r                      151                        1                        5       73.283987803354904                   999999                 27.56146           1577020957.651 2019-12-22 13:22:37.651           12530r151-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12532r        2r                      206                        1                       10       73.487525708150002                   999999       36.556035999999999           1577026645.684 2019-12-22 14:57:25.684           12532r206-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12534r        4r                      230                        1                       10       73.332855621296105                   999999       43.791158000000003           1577032289.704 2019-12-22 16:31:29.704           12534r230-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12534r        4r                      231                        1                        5       73.794512856584006                   999999                43.831654       1577032300.7090099 2019-12-22 16:31:40.709           12534r231-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12536r        6r                      206                        1                        5       73.894910322204893                   999999       50.195182000000003         1577037944.73299 2019-12-22 18:05:44.733           12536r206-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12538r        8r                      231                        1                        5       74.199899793324605                   999999       54.872596000000001       1577043599.7610199 2019-12-22 19:39:59.761           12538r231-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12540r        0r                      207                        1                        5       74.758900488825205                   999999       56.038089999999997         1577049254.79001 2019-12-22 21:14:14.790           12540r207-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12542r        2r                      231                        1                        5       74.627274486000204                   999999       55.513325000000002       1577054898.8139999 2019-12-22 22:48:18.814           12542r231-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12544r        4r                      206                        1                        5       75.197887963568704                   999999       50.942700000000002         1577060553.84198 2019-12-23 00:22:33.842           12544r206-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12546r        6r                      231                        1                        5       75.487888909272201                   999999       44.128497000000003       1577066208.8710201 2019-12-23 01:56:48.871           12546r231-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12550r        0r                      160                        1                       10       75.839703736193201                   999999                29.734575         1577077463.91099 2019-12-23 05:04:23.911           12550r160-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12552r        2r                      206                        1                        5       76.523253578503102                   999999                25.048676         1577083162.94401 2019-12-23 06:39:22.944           12552r206-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12554r        4r                      230                        1                        5       76.425961988482499                   999999       20.995477999999999       1577088806.9720199 2019-12-23 08:13:26.972           12554r230-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12554r        4r                      232                        1                        5       76.808020923767103                   999999       21.292017999999999       1577088817.9719999 2019-12-23 08:13:37.972           12554r232-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12556r        6r                      206                        1                        5       77.013335234533798                   999999                20.093149         1577094462.00001 2019-12-23 09:47:42.000           12556r206-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12558r        8r                      231                        1                        5       77.289614386839503                   999999       22.865265999999998       1577100117.0250199 2019-12-23 11:21:57.025           12558r231-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12560r        0r                      181                        1                        5       77.822976923201395                   999999       25.631426000000001       1577105728.0449901 2019-12-23 12:55:28.045           12560r181-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12564r        4r                      206                        1                        5       78.392214997310205                   999999       41.865811000000001         1577117071.10602 2019-12-23 16:04:31.106           12564r206-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12568r        8r                      206                        1                        5       78.927730585754404                   999999       53.566473000000002       1577128370.1589999 2019-12-23 19:12:50.159           12568r206-w1-int-1b.fits 
                        1                146.69358      -51.268610000000002    12572r        2r                      207                        1                        5         79.7831869766718                   999999       55.278692999999997       1577139680.2150099 2019-12-23 22:21:20.215           12572r207-w1-int-1b.fits 
