\fixlen = T
\RowsRetrieved = 2298
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1                319.41125       68.292469999999994    45194b        4b                      265                        2                       10       91.311999999999998                   999999       106.35299999999999         1389760382.88201 2014-01-15 04:33:02.882           45194b265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45198a        8a                      265                        2                       10       91.837000000000003                   999999                  104.896       1389771769.9660101 2014-01-15 07:42:49.966           45198a265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45206a        6a                      266                        2                       10       92.861000000000004                   999999       88.093000000000004       1389794544.1429901 2014-01-15 14:02:24.143           45206a266-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45209a        9a                      241                        2                       10       93.195999999999998                   999999       85.548000000000002       1389800232.1890199 2014-01-15 15:37:12.189           45209a241-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45213a        3a                      242                        2                       10       93.695999999999998                   999999       85.751999999999995           1389811619.277 2014-01-15 18:46:59.277           45213a242-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45214a        4a                      265                        2                       10                   93.762                   999999       86.689999999999998         1389817307.31901 2014-01-15 20:21:47.319           45214a265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45218a        8a                      265                        2                       10       94.257000000000005                   999999       93.471999999999994         1389828694.41098 2014-01-15 23:31:34.411           45218a265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45221a        1a                      241                        2                       10       94.611000000000004                   999999       97.781000000000006       1389834382.4529901 2014-01-16 01:06:22.453           45221a241-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45226b        6b                      265                        2                       10       95.177999999999997                   999999                  107.148           1389851457.579 2014-01-16 05:50:57.579           45226b265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45226b        6b                      266                        2                       10       95.215000000000003                   999999       106.48699999999999         1389851468.58301 2014-01-16 05:51:08.583           45226b266-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45229a        9a                      241                        2                        5       95.572000000000003                   999999                  104.754         1389857156.62502 2014-01-16 07:25:56.625           45229a241-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45230a        0a                      265                        2                       10       95.656999999999996                   999999       101.55500000000001         1389862844.66699 2014-01-16 09:00:44.667           45230a265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45234b        4b                      265                        2                       10                   96.125                   999999       92.546999999999997       1389874231.2160101 2014-01-16 12:10:31.216           45234b265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45237a        7a                      241                        2                       10       96.498999999999995                   999999       88.689999999999998       1389879919.2560101 2014-01-16 13:45:19.256           45237a241-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45241a        1a                      241                        2                       10       96.956999999999994                   999999       85.066999999999993           1389891306.339 2014-01-16 16:55:06.339           45241a241-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45242a        2a                      265                        2                       10       97.055999999999997                   999999       85.462999999999994         1389896994.42801 2014-01-16 18:29:54.428           45242a265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45242a        2a                      266                        2                       10       97.027000000000001                   999999       85.894999999999996       1389897005.4320099 2014-01-16 18:30:05.432           45242a266-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45246a        6a                      265                        2                       10       97.504999999999995                   999999       88.858999999999995       1389908381.5149801 2014-01-16 21:39:41.515           45246a265-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45249a        9a                      242                        2                       10       97.834999999999994                   999999       93.048000000000002       1389914080.5509801 2014-01-16 23:14:40.551           45249a242-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45254b        4b                      266                        2                        5                   98.366                   999999                  105.182       1389931155.6740201 2014-01-17 03:59:15.674           45254b266-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45257a        7a                      241                        2                        5                   98.756                   999999                   106.77       1389936843.7179999 2014-01-17 05:34:03.718           45257a241-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45258a        8a                      266                        2                        5       98.777000000000001                   999999       104.60899999999999         1389942542.75701 2014-01-17 07:09:02.757           45258a266-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45261a        1a                      241                        2                       10       99.165999999999997                   999999                  101.649       1389948230.8009901 2014-01-17 08:43:50.801           45261a241-w2-int-1b.fits 
                        1                319.41125       68.292469999999994    45265a        5a                      242                        2                       10       99.563999999999993                   999999       93.138999999999996         1389959617.88499 2014-01-17 11:53:37.885           45265a242-w2-int-1b.fits 
