\fixlen = T
\RowsRetrieved = 1425
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       33.432000000000002       76.251419999999996    79474a        4a                      235                        1                       10       96.920000000000002                   999999       106.11199999999999       1486963497.3800001 2017-02-13 05:24:57.382           79474a235-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79478a        8a                      234                        1                       10       97.709999999999994                   999999                  107.693            1486974807.48 2017-02-13 08:33:27.481           79478a234-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79478a        8a                      235                        1                       10       97.545000000000002                   999999                  106.925            1486974818.49 2017-02-13 08:33:38.486           79478a235-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79482a        2a                      235                        1                       10       98.332999999999998                   999999       99.135999999999996       1486986128.5899999 2017-02-13 11:42:08.589           79482a235-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79485a        5a                      144                        1                       10       98.965000000000003                   999999       93.900999999999996       1486991783.6400001 2017-02-13 13:16:23.639           79485a144-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79485a        5a                      146                        1                        5       98.772000000000006                   999999       93.566000000000003       1486991794.6400001 2017-02-13 13:16:34.643           79485a146-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79486a        6a                      235                        1                       10       98.938000000000002                   999999       88.896000000000001       1486997449.6900001 2017-02-13 14:50:49.693           79486a235-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79489a        9a                      211                        1                       10       99.563000000000002                   999999       85.156999999999996            1487003104.74 2017-02-13 16:25:04.743           79489a211-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79490a        0a                      234                        1                        5       99.736000000000004                   999999       83.088999999999999            1487008759.79 2017-02-13 17:59:19.793           79490a234-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79493a        3a                      211                        1                       10                  100.142                   999999       83.516999999999996       1487014425.8499999 2017-02-13 19:33:45.847           79493a211-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79494a        4a                      235                        1                       10                  100.316                   999999       84.298000000000002       1487020080.9000001 2017-02-13 21:08:00.896           79494a235-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79497a        7a                      210                        1                       10                  100.943                   999999       86.194999999999993            1487025735.95 2017-02-13 22:42:15.950           79497a210-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79498a        8a                      234                        1                        5                   101.12                   999999       89.853999999999999               1487031391 2017-02-14 00:16:31.004           79498a234-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79498a        8a                      235                        1                        5                  100.875                   999999       90.572000000000003               1487031402 2017-02-14 00:16:42.004           79498a235-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79501a        1a                      211                        1                       10                  101.497                   999999       95.084000000000003       1487037057.0599999 2017-02-14 01:50:57.058           79501a211-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79505a        5a                      210                        1                        5                  102.303                   999999                  105.014       1487048367.1600001 2017-02-14 04:59:27.158           79505a210-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79505a        5a                      211                        1                       10                   102.03                   999999                      105       1487048378.1600001 2017-02-14 04:59:38.158           79505a211-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79506a        6a                      235                        1                       10       102.20999999999999                   999999                  108.371             1487054033.2 2017-02-14 06:33:53.204           79506a235-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79509a        9a                      211                        1                        5       102.82899999999999                   999999                  107.926            1487059688.25 2017-02-14 08:08:08.253           79509a211-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79510a        0a                      234                        1                       10                  103.017                   999999                  105.023       1487065343.3099999 2017-02-14 09:42:23.307           79510a234-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79513a        3a                      211                        1                        5                  103.336                   999999                  100.185       1487071009.3599999 2017-02-14 11:16:49.361           79513a211-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79517a        7a                      210                        1                        5       104.14100000000001                   999999       90.138000000000005            1487082319.46 2017-02-14 14:25:19.461           79517a210-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79521a        1a                      211                        1                        5                  104.621                   999999       83.683999999999997       1487093640.5699999 2017-02-14 17:34:00.565           79521a211-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79525a        5a                      210                        1                       10       105.42400000000001                   999999       83.915999999999997       1487104950.6600001 2017-02-14 20:42:30.664           79525a210-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    79525a        5a                      211                        1                       10                  105.075                   999999       84.376999999999995       1487104961.6700001 2017-02-14 20:42:41.668           79525a211-w1-int-1b.fits 
