\fixlen = T
\RowsRetrieved = 1425
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       33.432000000000002       76.251419999999996    57322a        2a                      237                        1                       10       99.162999999999997                   999999       98.210999999999999            1424225535.55 2015-02-18 02:12:15.550           57322a237-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57326b        6b                      237                        1                       10       98.224999999999994                   999999                   108.23       1424236889.6199999 2015-02-18 05:21:29.623           57326b237-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57330a        0a                      236                        1                        5       97.501999999999995                   999999                  107.545       1424248232.6900001 2015-02-18 08:30:32.693           57330a236-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57333a        3a                      213                        1                       10       96.798000000000002                   999999                  103.002            1424253909.73 2015-02-18 10:05:09.732           57333a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57335a        5a                      140                        1                       10       96.561000000000007                   999999       97.213999999999999            1424259586.77 2015-02-18 11:39:46.771           57335a140-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57337a        7a                      213                        1                       10       95.859999999999999                   999999       91.537999999999997       1424265263.8099999 2015-02-18 13:14:23.806           57337a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57338a        8a                      236                        1                       10       95.796999999999997                   999999       86.549999999999997       1424270929.8399999 2015-02-18 14:48:49.841           57338a236-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57338a        8a                      237                        1                       10       95.626000000000005                   999999       86.662000000000006       1424270940.8499999 2015-02-18 14:49:00.845           57338a237-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57341a        1a                      212                        1                       10       95.090000000000003                   999999       83.108999999999995       1424276606.8800001 2015-02-18 16:23:26.880           57341a212-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57342a        2a                      237                        1                       10       94.855999999999995                   999999       81.822999999999993       1424282283.9200001 2015-02-18 17:58:03.919           57342a237-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57345a        5a                      213                        1                       10       94.155000000000001                   999999       82.576999999999998            1424287960.96 2015-02-18 19:32:40.958           57345a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57346a        6a                      237                        1                       10       93.926000000000002                   999999       84.066999999999993               1424293638 2015-02-18 21:07:18.001           57346a237-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57349a        9a                      212                        1                       10       93.349999999999994                   999999       86.402000000000001            1424299304.03 2015-02-18 22:41:44.032           57349a212-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57349a        9a                      213                        1                       10       93.231999999999999                   999999       87.159999999999997            1424299315.04 2015-02-18 22:41:55.036           57349a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57350a        0a                      236                        1                        5                   93.122                   999999       91.203999999999994       1424304981.0699999 2015-02-19 00:16:21.071           57350a236-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57353a        3a                      213                        1                        5       92.421999999999997                   999999       97.058999999999997       1424310658.1099999 2015-02-19 01:50:58.114           57353a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57355a        5a                      140                        1                       10       92.198999999999998                   999999                  102.664       1424316335.1500001 2015-02-19 03:25:35.153           57355a140-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57357a        7a                      213                        1                       10                   91.509                   999999                  107.301       1424322012.1900001 2015-02-19 05:00:12.188           57357a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57358a        8a                      236                        1                       10       91.367000000000004                   999999                  110.098            1424327678.22 2015-02-19 06:34:38.223           57358a236-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57361a        1a                      212                        1                       10       90.668999999999997                   999999                  107.998            1424333355.26 2015-02-19 08:09:15.262           57361a212-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57369a        9a                      213                        1                       10       88.894999999999996                   999999       87.671000000000006       1424356063.4100001 2015-02-19 14:27:43.414           57369a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57373a        3a                      212                        1                       10       88.019999999999996                   999999       81.864999999999995            1424367406.49 2015-02-19 17:36:46.491           57373a212-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57373a        3a                      213                        1                        5       88.019999999999996                   999999                   82.259             1424367417.5 2015-02-19 17:36:57.496           57373a213-w1-int-1b.fits 
                        1       33.432000000000002       76.251419999999996    57570a        0a                      245                        1                       10       62.509999999999998                   999999       108.47499999999999            1424929202.29 2015-02-26 05:40:02.290           57570a245-w1-int-1b.fits 
