\fixlen = T
\RowsRetrieved = 1514
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       331.71249999999998                 59.04542    34579r        9r                      237                        1                        5       68.030760507415593                   999999       112.82919699999999       1639295561.4270201 2021-12-12 07:52:41.427           34579r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34583r        3r                      236                        1                        5       67.680235318775402                   999999               109.218605         1639306849.48299 2021-12-12 11:00:49.483           34583r236-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34585r        5r                      212                        1                        5       67.455073635632104                   999999               102.969452         1639312493.51401 2021-12-12 12:34:53.514           34585r212-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34589r        9r                      212                        1                        5       67.132666486488503                   999999       88.381827999999999           1639323781.566 2021-12-12 15:43:01.566           34589r212-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34659r        9r                      237                        1                        5       67.246859356707404                   999999       76.916520000000006         1639521322.55299 2021-12-14 22:35:22.553           34659r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34667r        7r                      237                        1                        5       67.936381596820695                   999999       101.03327899999999       1639543909.6629801 2021-12-15 04:51:49.663           34667r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34671r        1r                      237                        1                        5       67.993014892806499                   999999       114.22951399999999       1639555197.7150099 2021-12-15 07:59:57.715           34671r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34673r        3r                      213                        1                        5       68.135172568621201                   999999       114.95311599999999       1639560841.7460001 2021-12-15 09:34:01.746           34673r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34683r        3r                      237                        1                        5       68.849574541426804                   999999       81.392035000000007         1639589072.88098 2021-12-15 17:24:32.881           34683r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34685r        5r                      213                        1                        5       69.025912741616395                   999999       77.284007000000003       1639594716.9119999 2021-12-15 18:58:36.912           34685r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34687r        7r                      237                        1                        5       68.970499851334694                   999999       76.223256000000006           1639600360.938 2021-12-15 20:32:40.938           34687r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34689r        9r                      213                        1                        5       69.161285666276896                   999999       77.064586000000006         1639606004.96399 2021-12-15 22:06:44.964           34689r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34691r        1r                      237                        1                        5       69.105049379202001                   999999       78.982615999999993       1639611648.9909899 2021-12-15 23:40:48.991           34691r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34693r        3r                      213                        1                        5       69.315204491314105                   999999       83.768805999999998       1639617293.0210099 2021-12-16 01:14:53.021           34693r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34699r        9r                      237                        1                        5       69.974832642367005                   999999               106.311741       1639634236.1489899 2021-12-16 05:57:16.149           34699r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34701r        1r                      213                        1                        5       70.197996965797401                   999999               112.419985       1639639880.1759901 2021-12-16 07:31:20.176           34701r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34703r        3r                      237                        1                        5       70.151833536569001                   999999       114.98334800000001       1639645524.2019801 2021-12-16 09:05:24.202           34703r237-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34705r        5r                      213                        1                        5       70.393676492956502                   999999       111.48563900000001       1639651168.2320001 2021-12-16 10:39:28.232           34705r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34709r        9r                      213                        1                        5       70.555293829768203                   999999       97.852546000000004       1639662456.2850001 2021-12-16 13:47:36.285           34709r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34713r        3r                      213                        1                        5       70.785429749914201                   999999       83.130809999999997         1639673744.33799 2021-12-16 16:55:44.338           34713r213-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34713r        3r                      214                        1                        5       71.273373530751698                   999999       83.359733000000006           1639673755.342 2021-12-16 16:55:55.342           34713r214-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    34717r        7r                      213                        1                        5       71.508186318615302                   999999       76.765004000000005       1639685043.3990099 2021-12-16 20:04:03.399           34717r213-w1-int-1b.fits 
