\fixlen = T
\RowsRetrieved = 1514
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       331.71249999999998                 59.04542    12291r        1r                      237                        2                        5       94.491460528999795                   999999       80.117563000000004       1576345644.1210201 2019-12-14 17:47:24.121           12291r237-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12295r        5r                      237                        2                       10       95.167148265133804                   999999       76.061584999999994         1576356943.17802 2019-12-14 20:55:43.178           12295r237-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12299r        9r                      237                        2                        5       95.856031251242996                   999999       79.418996000000007       1576368242.2390001 2019-12-15 00:04:02.239           12299r237-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12299r        9r                      238                        2                       10       95.701556667716403                   999999       79.929367999999997           1576368253.243 2019-12-15 00:04:13.243           12299r238-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12305r        5r                      156                        2                       10       96.831163632291293                   999999               100.494164           1576385207.323 2019-12-15 04:46:47.323           12305r156-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12307r        7r                      237                        2                        5       97.070078889687295                   999999                107.97649           1576390851.349 2019-12-15 06:20:51.349           12307r237-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12309r        9r                      213                        2                        5       97.514417599367306                   999999               113.718412         1576396506.37099 2019-12-15 07:55:06.371           12309r213-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12311r        1r                      238                        2                        5       97.564475339403401                   999999                114.76024       1576402161.4019899 2019-12-15 09:29:21.402           12311r238-w2-int-1b.fits 
                        1       331.71249999999998                 59.04542    12313r        3r                      213                        2                        5       98.212157556964996                   999999               110.935699         1576407805.42799 2019-12-15 11:03:25.428           12313r213-w2-int-1b.fits 
