\fixlen = T
\RowsRetrieved = 1514
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       331.71249999999998                 59.04542    29730r        0r                       40                        1                        5       75.472483109023699                   999999               101.226454       1625604148.2100101 2021-07-06 20:42:28.210           29730r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29734r        4r                       40                        1                        5       75.731506252609094                   999999       110.04320199999999         1625615447.24299 2021-07-06 23:50:47.243           29734r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29738r        8r                       40                        1                        5       76.354453742665598                   999999       105.06024499999999       1625626735.2749801 2021-07-07 02:58:55.275           29738r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29740r        0r                       16                        1                        5       76.553962422899801                   999999       99.901005999999995         1625632390.29002 2021-07-07 04:33:10.290           29740r016-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29742r        2r                       40                        1                        5       76.647011550686898                   999999       94.207644000000002       1625638034.3039801 2021-07-07 06:07:14.304           29742r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29744r        4r                       15                        1                        5       77.181196801632794                   999999       88.941688999999997         1625643678.32201 2021-07-07 07:41:18.322           29744r015-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29746r        6r                       40                        1                        5         77.2771891613327                   999999       84.885847999999996         1625649322.33199 2021-07-07 09:15:22.332           29746r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29748r        8r                       16                        1                        5       77.503860328817595                   999999       82.161764000000005         1625654977.35499 2021-07-07 10:49:37.355           29748r016-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29750r        0r                       40                        1                        5       77.602138855588507                   999999       82.178200000000004           1625660621.369 2021-07-07 12:23:41.369           29750r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29752r        2r                       15                        1                        5       78.133917870384906                   999999       83.230920999999995       1625666265.3829999 2021-07-07 13:57:45.383           29752r015-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29754r        4r                       40                        1                        5       78.228962477264602                   999999       85.139726999999993         1625671909.39399 2021-07-07 15:31:49.394           29754r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29756r        6r                       16                        1                        5       78.490888396600198                   999999       88.782775000000001       1625677564.4119999 2021-07-07 17:06:04.412           29756r016-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29758r        8r                       40                        1                        5       78.585403175818698                   999999       93.943853000000004       1625683208.4260001 2021-07-07 18:40:08.426           29758r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29760r        0r                       15                        1                        5       79.120661840804999                   999999       99.469401000000005       1625688852.4400101 2021-07-07 20:14:12.440           29760r015-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29762r        2r                       40                        1                       10       79.213182050772005                   999999               104.517195         1625694496.45502 2021-07-07 21:48:16.455           29762r040-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29762r        2r                       41                        1                        5       78.965975458536207                   999999       105.21982300000001       1625694507.4589801 2021-07-07 21:48:27.459           29762r041-w1-int-1b.fits 
                        1       331.71249999999998                 59.04542    29764r        4r                       16                        1                        5       79.506760744377402                   999999       109.06339199999999         1625700151.47701 2021-07-07 23:22:31.477           29764r016-w1-int-1b.fits 
