\fixlen = T
\RowsRetrieved = 1857
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       339.72054000000003       75.189589999999995    13379r        9r                      244                        2                       10       110.01499208699499                   999999       99.801051000000001       1579420165.2510099 2020-01-19 07:49:25.251           13379r244-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13383r        3r                      244                        2                       10       110.32949529148701                   999999       94.104200000000006         1579431464.30902 2020-01-19 10:57:44.309           13383r244-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13387r        7r                      245                        2                       10       109.93774538238399                   999999       89.246170000000006       1579442774.3740001 2020-01-19 14:06:14.374           13387r245-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13391r        1r                      244                        2                       10         110.219948560354                   999999       89.095004000000003       1579454073.4349899 2020-01-19 17:14:33.435           13391r244-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13393r        3r                      221                        2                        5         110.020612224885                   999999       90.112359999999995       1579459728.4620099 2020-01-19 18:48:48.462           13393r221-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13395r        5r                      244                        2                       10       110.48536554536901                   999999       91.387799000000001       1579465372.4919901 2020-01-19 20:22:52.492           13395r244-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13397r        7r                      220                        2                       10          110.27187848371                   999999       94.041118999999995         1579471027.52701 2020-01-19 21:57:07.527           13397r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13399r        9r                      245                        2                       10       110.05115545661801                   999999       97.282803000000001       1579476682.5580201 2020-01-19 23:31:22.558           13399r245-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13401r        1r                      220                        2                       10       110.51261830262401                   999999       99.778430999999998       1579482326.5840099 2020-01-20 01:05:26.584           13401r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13401r        1r                      221                        2                        5         109.832274048946                   999999               100.248718       1579482337.5880201 2020-01-20 01:05:37.588           13401r221-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13407r        7r                      244                        2                       10         110.510631877695                   999999               102.444276       1579499280.6760001 2020-01-20 05:48:00.676           13407r244-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13407r        7r                      245                        2                       10       109.83563400019101                   999999       102.03123100000001       1579499291.6800001 2020-01-20 05:48:11.680           13407r245-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13409r        9r                      220                        2                       10         110.256515276733                   999999               100.207634           1579504935.707 2020-01-20 07:22:15.707           13409r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13413r        3r                      220                        2                       10         110.439886520931                   999999       94.586629000000002       1579516234.7679901 2020-01-20 10:30:34.768           13413r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13413r        3r                      221                        2                       10         109.774214467029                   999999       94.084838000000005       1579516245.7680099 2020-01-20 10:30:45.768           13413r221-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13419r        9r                      244                        2                       10         110.384042456421                   999999       88.735438000000002       1579533188.8600099 2020-01-20 15:13:08.860           13419r244-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13421r        1r                      220                        2                       10         110.098166448199                   999999       88.956858999999994       1579538843.8900101 2020-01-20 16:47:23.890           13421r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13425r        5r                      220                        2                       10         110.227047796682                   999999       91.096573000000006       1579550143.0010099 2020-01-20 19:55:43.001           13425r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13425r        5r                      221                        2                        5       109.58092448088399                   999999       91.564926999999997       1579550154.0009899 2020-01-20 19:55:54.001           13425r221-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13427r        7r                      245                        2                       10       110.00659149273601                   999999       93.602680000000007       1579555798.0309999 2020-01-20 21:29:58.031           13427r245-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13431r        1r                      244                        2                       10       110.11718906709601                   999999       99.072792000000007       1579567097.0970199 2020-01-21 00:38:17.097           13431r244-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13433r        3r                      220                        2                       10         109.802247100711                   999999       101.96513400000001       1579572752.1270101 2020-01-21 02:12:32.127           13433r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13437r        7r                      220                        2                       10         109.882749765979                   999999               102.658452           1579584051.188 2020-01-21 05:20:51.188           13437r220-w2-int-1b.fits 
                        1       339.72054000000003       75.189589999999995    13445r        5r                      220                        2                       10          109.38096753808                   999999       92.185965999999993       1579606660.3109901 2020-01-21 11:37:40.311           13445r220-w2-int-1b.fits 
