\fixlen = T
\RowsRetrieved = 774
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1       83.860420000000005      -5.0652799999999996    52596a        6a                      174                        2                       10       24.402000000000001                   999999       90.433000000000007       1410802758.4200101 2014-09-15 17:39:18.420           52596a174-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52596a        6a                      175                        2                       10       25.094000000000001                   999999       90.266999999999996           1410802769.421 2014-09-15 17:39:29.421           52596a175-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52705b        5b                      194                        2                        5       44.771999999999998                   999999       1.9079999999999999       1411115303.2180099 2014-09-19 08:28:23.218           52705b194-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52705b        5b                      195                        2                       10                   45.064                   999999       1.1599999999999999       1411115314.2179899 2014-09-19 08:28:34.218           52705b195-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52709b        9b                      194                        2                        5       45.954999999999998                   999999       16.167000000000002       1411126668.2839899 2014-09-19 11:37:48.284           52709b194-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52709b        9b                      195                        2                       10       46.234000000000002                   999999                    15.66       1411126679.2840099 2014-09-19 11:37:59.284           52709b195-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52713b        3b                      194                        2                        5       47.148000000000003                   999999       51.677999999999997       1411138033.3510101 2014-09-19 14:47:13.351           52713b194-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52713b        3b                      195                        2                       10       47.414999999999999                   999999       51.484000000000002         1411138044.35501 2014-09-19 14:47:24.355           52713b195-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52717b        7b                      194                        2                        5       48.351999999999997                   999999       94.081000000000003         1411149398.41699 2014-09-19 17:56:38.417           52717b194-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52717b        7b                      195                        2                       10       48.606000000000002                   999999       93.911000000000001         1411149409.42099 2014-09-19 17:56:49.421           52717b195-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52720a        0a                      170                        2                       10       49.442999999999998                   999999       113.80200000000001       1411155086.4519999 2014-09-19 19:31:26.452           52720a170-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52721b        1b                      194                        2                        5       49.564999999999998                   999999                   105.09         1411160763.48698 2014-09-19 21:06:03.487           52721b194-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52721b        1b                      195                        2                       10                   49.808                   999999       104.58799999999999       1411160774.4919901 2014-09-19 21:06:14.492           52721b195-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52724a        4a                      170                        2                       10       50.656999999999996                   999999       83.984999999999999           1411166451.523 2014-09-19 22:40:51.523           52724a170-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52725b        5b                      194                        2                        5       50.786999999999999                   999999       63.222999999999999       1411172128.5579901 2014-09-20 00:15:28.558           52725b194-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52725b        5b                      195                        2                       10       51.018000000000001                   999999       62.737000000000002       1411172139.5580101 2014-09-20 00:15:39.558           52725b195-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52728a        8a                      170                        2                       10       51.878999999999998                   999999       42.810000000000002       1411177816.5929999 2014-09-20 01:50:16.593           52728a170-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52730a        0a                      100                        2                       10       52.015999999999998                   999999       26.771000000000001       1411183493.6240001 2014-09-20 03:24:53.624           52730a100-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52730a        0a                      102                        2                        5       52.235999999999997                   999999       26.045000000000002       1411183504.6239901 2014-09-20 03:25:04.624           52730a102-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52732a        2a                      170                        2                        5       53.109999999999999                   999999                   18.552         1411189181.65101 2014-09-20 04:59:41.651           52732a170-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52736a        6a                      170                        2                        5       54.347000000000001                   999999       1.3660000000000001       1411200546.7130001 2014-09-20 08:09:06.713           52736a170-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52740a        0a                      145                        2                        5       55.588999999999999                   999999                   12.971       1411211911.7799799 2014-09-20 11:18:31.780           52740a145-w2-int-1b.fits 
                        1       83.860420000000005      -5.0652799999999996    52744a        4a                      170                        2                        5       56.840000000000003                   999999       47.256999999999998           1411223276.846 2014-09-20 14:27:56.846           52744a170-w2-int-1b.fits 
